---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
8732    11k|   0    42k   52k  144k
9206    13k|   0    26k   31k   76k
4806  5805 |   0    16k   17k   16k
8638    12k|   0    80k   82k   18k
  14k   31k|   0   345k  367k   31k
  13k   30k|   0   350k  372k 7282 
  15k   39k|   0   343k  367k   10k
  14k   38k|   0   407k  432k   29k
  16k   38k|   0   346k  369k   15k
  14k   34k|   0   381k  405k 6306 
  13k   32k|   0   344k  367k   21k
  15k   37k|   0   342k  365k 6411 
  15k   40k|   0   304k  320k 6949 
  14k   46k|   0   120k  108k   80k
  12k   29k|   0    73k   85k  309k
  20k   56k|   0   112k  140k  421k
  18k   67k|   0    99k  117k  396k
  10k   25k|   0   111k  129k  379k
  11k   23k|   0    68k   83k  310k
  13k   29k|   0   132k  151k  405k
  13k   28k|   0    75k   92k  328k
  11k   23k|   0    74k   90k  360k
  11k   23k|   0    93k  108k  290k
  10k   15k|   0  9920    11k  595k
  10k   13k|   0    57k   67k  565k
  12k   16k|   0    41k   46k   52k
9587    12k|   0  2468  3376  2652 
  10k   13k|   0    48k   51k   50k
  13k   33k|   0   183k  193k   26k
  16k   40k|   0   407k  437k   17k
  17k   36k|   0   347k  367k   10k
  14k   33k|   0   347k  369k 7821 
  15k   32k|   0   344k  368k 9379 
  16k   35k|   0   337k  358k   14k
  15k   32k|   0   409k  392k   20k
  17k   34k|   0   368k  391k   35k
  19k   55k|   0   348k  371k 8388 
  19k   52k|   0   367k  392k 8295 
  18k   50k|   0   176k  167k   53k
5259    11k|   0    68k   83k  316k
  12k   30k|   0   143k  163k  395k
  11k   24k|   0    66k   80k  299k
  13k   29k|   0   131k  155k  440k
  10k   22k|   0    66k   82k  300k
  12k   25k|   0   112k  134k  498k
  10k   24k|   0   148k  168k  423k
  11k   26k|   0    74k   91k  352k
  11k   24k|   0    62k   77k  322k
9805    22k|   0    57k   71k  290k
9941    16k|   0    15k   20k  172k
9838    13k|   0    21k   22k  971k
9066    11k|   0    24k   37k  186k
9752    13k|   0    15k   15k 6862 
  12k   18k|   0    59k   62k   63k
  10k   15k|   0    21k   22k 7556 
  19k   28k|   0   256k  248k   80k
  16k   39k|   0   326k  355k   15k
  16k   35k|   0   404k  430k   20k
  13k   32k|   0   331k  353k 6606 
  18k   46k|   0   385k  411k   26k
  16k   46k|   0   329k  352k 8659 
  18k   38k|   0   352k  375k   32k
  13k   35k|   0   348k  371k 6245 
  12k   31k|   0   353k  376k 9040 
  13k   32k|   0   347k  369k 9343 
  14k   32k|   0   375k  398k   14k
  12k   31k|   0   203k  195k 6206 
9672    25k|   0    95k   92k  165k
8461    20k|   0    66k   80k  302k
8379    21k|   0    66k   81k  302k
  13k   44k|   0    97k  113k  357k
  12k   39k|   0    65k   80k  295k
  11k   30k|   0    66k   80k  298k
  10k   28k|   0   133k  153k  383k
9409    23k|   0    65k   80k  299k
  10k   25k|   0   118k  137k  372k
9143    23k|   0    66k   80k  307k
  12k   24k|   0   112k  129k  381k
