---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
  15k   41k|   0   313k  329k   12k
  16k   42k|   0   210k  224k  222k
  15k   33k|   0   192k  203k   20k
9406    15k|   0   402k  424k   16k
  12k   23k|   0   139k  154k  246k
  12k   20k|   0   102k  118k  379k
  16k   37k|   0    87k   94k  299k
  40k   83k|   0   215k  231k  137k
1000  2301 |   0   156k  192k  737k missed 4 ticks
7085    10k|   0    60k   74k  303k
8137    10k|   0    23k   24k  341k
  11k   18k|   0    39k   39k   41k
9986    20k|   0   376k  397k 5920 
  11k   22k|   0   370k  392k 6443 
  11k   21k|   0   402k  427k 5435 
9818    18k|   0   182k  192k  170k
8587    17k|   0    75k   91k  351k
  11k   19k|   0    73k   89k  346k
  35k   77k|   0   219k  232k  123k
1168  2771 |   0   821k  870k 8468  missed 4 ticks
 171   432 |   0   819k  868k 6439 
  10k   28k|   0   530k  558k   33k
8345    19k|   0    77k   87k  281k
7804    16k|   0    77k   93k  358k
6055    10k|   0    71k   87k  340k
  12k   19k|   0   130k  150k  411k
  10k   17k|   0    47k   59k  267k
  14k   19k|   0    67k   72k  611k
  11k   15k|   0    12k   13k 7996 
9501    14k|   0   135k  143k   37k
  15k   39k|   0   464k  495k   17k
  16k   45k|   0   358k  380k 6565 
  14k   38k|   0   383k  408k 6142 
  11k   25k|   0   471k  500k   32k
  12k   26k|   0   256k  262k 7197 
  13k   22k|   0   127k  148k  433k
  10k   19k|   0    68k   83k  311k
  11k   20k|   0   113k  132k  381k
  14k   22k|   0    72k   88k  328k
  13k   22k|   0   111k  130k  376k
  11k   17k|   0    35k   45k  240k
  14k   17k|   0    66k   74k  693k
9859    11k|   0  9132  9992  7846 
9779    11k|   0  7580  8256  5295 
  11k   18k|   0   194k  205k   16k
  17k   47k|   0   437k  464k   13k
  14k   29k|   0   361k  382k 6776 
  18k   41k|   0   379k  402k 5085 
9618    24k|   0   401k  428k   15k
  17k   35k|   0   363k  386k   13k
  15k   32k|   0   200k  199k   26k
  11k   23k|   0    68k   82k  308k
  11k   24k|   0    70k   86k  317k
  13k   29k|   0    71k   85k  321k
  16k   34k|   0   108k  128k  452k
  41k   88k|   0    39k   47k  301k
1403  2878 |   0  2722  5482  3391  missed 4 ticks
7234    10k|   0  9128  9681  5665 
  16k   51k|   0   375k  397k   19k
2364  9027 |   0   466k  496k 2974 
  26k   81k|   0   398k  424k 9066 
  12k   33k|   0   378k  403k 7045 
6131    15k|   0   379k  404k 9657 
  18k   72k|   0   446k  475k 7918 
  14k   37k|   0   385k  405k   10k
  19k   65k|   0   195k  193k  102k
  17k   37k|   0   159k  123k  443k
  13k   26k|   0    79k   94k  334k
9633    20k|   0    75k   90k  316k
8869    18k|   0    66k   81k  315k
  11k   19k|   0    77k   92k  350k
  15k   29k|   0   106k  125k  429k
  20k   55k|   0    72k   85k  428k
8894    22k|   0    84k   99k 1237k
  26k   35k|   1    73k   84k   29k
  15k   13k|   0    53k   45k   79k
  14k   35k|   0   164k  172k   31k
  11k   27k|   0   578k  610k   14k
  13k   30k|   0   336k  358k 6890 
  13k   28k|   0   415k  440k   15k
  15k   36k|   0   391k  419k   22k
  14k   39k|   0   362k  385k 7037 
  16k   45k|   0   363k  386k 9324 
  23k   63k|   0   438k  443k   73k
