---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
  12k   13k|   0    20k   26k   44k
  11k   12k|   0    13k   16k   24k
9703    12k|   0    54k   56k   16k
  16k   44k|   0   411k  437k 6700 
  14k   29k|   0   382k  405k   12k
  24k   54k|   0   373k  395k 5145 
2159  7097 |   0   484k  515k   35k
  17k   37k|   0   371k  396k 6698 
  17k   33k|   0   307k  322k   14k
  12k   27k|   0    83k   85k  196k
  11k   24k|   0    67k   82k  312k
  11k   24k|   0    69k   85k  312k
  15k   28k|   0    78k   92k  358k
  49k  109k|   0    47k   56k  321k
1514  3134 |   0  2810  5679  4048  missed 4 ticks
7090  9926 |   0  9179  9694  5631 
 193   286 |   0    60k   63k   11k
  15k   51k|   0   380k  402k   19k
  29k   90k|   0   403k  428k 8663 
  12k   33k|   0   378k  403k 7048 
 672  2139 |   0   687k  731k 6289 
  16k   53k|   0   359k  383k 6746 
  16k   54k|   0   448k  478k   11k
  19k   67k|   0   330k  330k   13k
  15k   35k|   0   143k  111k  359k
  15k   31k|   0    98k  105k  373k
  10k   20k|   0    78k   92k  323k
9660    20k|   0    70k   85k  316k
9575    18k|   0    71k   86k  325k
  11k   20k|   0    80k   95k  349k
  28k   71k|   0    87k  103k  456k
 979  1574 |   0  7790    10k 1210k
  20k   48k|   1    98k  110k  552k
  24k   15k|   0    62k   59k   63k
  12k   25k|   0    29k   32k   37k
  12k   30k|   0   410k  431k   22k
  12k   29k|   0   506k  536k   11k
  12k   28k|   0   389k  413k   11k
  14k   31k|   0   413k  441k   24k
  15k   39k|   0   359k  384k 8678 
  16k   47k|   0   354k  377k 9003 
  23k   63k|   0   533k  557k   63k
  15k   36k|   0   109k  105k  163k
  11k   24k|   0    74k   90k  329k
  11k   24k|   0    79k   95k  325k
  19k   36k|   0   121k  141k  430k
  16k   45k|   0   151k  163k  470k
  14k   36k|   0    97k  108k  358k
  27k   53k|   1   160k  189k  551k
  11k   24k|   0    67k   75k  325k
8588    11k|   0    11k   13k  392k
9806    13k|   0    53k   63k  675k
  12k   17k|   0    10k   11k 6509 
2067  2611 |   0    22k   23k   32k
7959  9287 |   0    10k   10k 6965 
  12k   26k|   0   297k  313k   41k
  13k   30k|   0   356k  378k 7444 
  16k   41k|   0   347k  372k   12k
  13k   31k|   0   332k  353k 6553 
  16k   42k|   0   417k  443k   31k
  15k   35k|   0   335k  357k 8297 
  13k   29k|   0   390k  415k   21k
  16k   41k|   0   337k  360k 6650 
  15k   39k|   0   345k  367k 6577 
  13k   31k|   0   167k  155k 8970 
  15k   48k|   0    83k   91k  277k
  24k   64k|   0   103k  128k  396k
  18k   67k|   0    99k  117k  396k
5808    15k|   0   124k  146k  427k
  12k   26k|   0    76k   91k  315k
  13k   29k|   0   131k  149k  398k
  12k   27k|   0    77k   93k  333k
  12k   25k|   0    77k   94k  365k
9711    21k|   0    57k   71k  298k
  11k   20k|   0    64k   70k  345k
  10k   12k|   0    21k   30k  894k
  13k   17k|   0    74k   79k   64k
  10k   13k|   0  7712  9367    10k
  10k   14k|   0    46k   50k   50k
9845    15k|   0    65k   68k   19k
  17k   49k|   0   336k  356k   17k
  18k   39k|   0   419k  448k   15k
  14k   33k|   0   355k  375k 9775 
  14k   32k|   0   344k  368k 9488 
  16k   34k|   0   332k  352k   13k
  16k   33k|   0   412k  394k   21k
  17k   33k|   0   367k  389k   32k
  19k   53k|   0   351k  375k   11k
  19k   48k|   0   335k  358k 8492 
  24k   67k|   0   221k  219k   44k
1806  3920 |   0    78k   94k  344k
  12k   30k|   0   144k  164k  399k
  11k   24k|   0    65k   80k  300k
  11k   26k|   0   120k  139k  372k
  12k   26k|   0    78k   99k  367k
  12k   24k|   0    82k   97k  360k
  10k   23k|   0    99k  120k  445k
  12k   27k|   0   152k  173k  458k
  10k   23k|   0    69k   84k  344k
  10k   24k|   0    58k   71k  285k
9679    17k|   0    31k   40k  171k
9744    14k|   0  4873  6311   634k
9685    12k|   0    40k   52k  612k
9598    13k|   0    14k   15k 9584 
  11k   15k|   0    57k   61k   53k
  11k   17k|   0    22k   22k   17k
