---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
  13k   17k|   0    70k   84k   65k
  11k   15k|   0    42k   50k   38k
  10k   14k|   0    45k   49k   47k
8823    11k|   0    11k   12k 9297 
  16k   46k|   0   299k  316k   27k
  18k   38k|   0   421k  451k   18k
  15k   34k|   0   337k  357k 8109 
  14k   32k|   0   361k  385k   10k
  16k   34k|   0   328k  348k 7297 
  16k   33k|   0   341k  362k   13k
  15k   32k|   0   405k  390k   25k
  20k   50k|   0   386k  410k   32k
  18k   42k|   0   328k  350k 6626 
  31k   86k|   0   238k  240k   39k
 228   578 |   0   172k  194k  621k
9226    20k|   0    84k   99k  329k
  12k   29k|   0   129k  149k  376k
  11k   25k|   0    68k   83k  308k
  13k   28k|   0   130k  154k  432k
  12k   24k|   0    69k   84k  314k
  10k   23k|   0   112k  133k  489k
  11k   26k|   0   152k  174k  458k
9948    23k|   0    62k   77k  319k
  11k   24k|   0    62k   76k  308k
9836    20k|   0    46k   58k  245k
9704    13k|   0  6041  7784   359k
9447    12k|   0    21k   32k  894k
  10k   13k|   0    28k   30k   16k
9936    12k|   0    22k   23k   15k
  12k   18k|   0    51k   54k   54k
9974    14k|   0    20k   21k 8609 
  21k   37k|   0   373k  374k   80k
  18k   39k|   0   342k  371k   19k
  13k   33k|   0   386k  410k   15k
  13k   33k|   0   351k  374k 8452 
  20k   54k|   0   370k  395k   26k
  16k   40k|   0   334k  358k 9945 
  16k   35k|   0   343k  364k   29k
  12k   35k|   0   367k  391k 8522 
  12k   31k|   0   337k  360k 9077 
  13k   33k|   0   360k  383k 6960 
  14k   31k|   0   355k  374k   14k
  11k   30k|   0   132k  111k   11k
8662    21k|   0    74k   84k  270k
8574    20k|   0    66k   80k  301k
8831    23k|   0    68k   82k  304k
  13k   43k|   0    94k  111k  352k
  14k   44k|   0    66k   81k  299k
9576    25k|   0    66k   80k  300k
  11k   29k|   0   132k  152k  379k
9674    24k|   0    66k   80k  299k
  10k   25k|   0   119k  138k  375k
9349    23k|   0    62k   76k  299k
  12k   23k|   0   112k  128k  378k
9267    22k|   0    57k   71k  292k
  13k   17k|   0    57k   62k  317k
9160    14k|   0    29k   29k 1148k
  10k   15k|   0    42k   59k   29k
  12k   25k|   0    18k   52k   31k
  11k   15k|   0    69k   76k   67k
  18k   63k|   0   542k  573k   80k
  15k   41k|   0   783k  831k   46k
  15k   44k|   0   805k  856k   25k
  18k   42k|   0   797k  842k   44k
  18k   54k|   0   853k  904k   68k
  16k   48k|   0   641k  677k   28k
  14k   41k|   0    74k   68k   67k
  13k   34k|   0    87k  104k  355k
  11k   32k|   0    65k   80k  299k
  13k   31k|   0   126k  142k  391k
  10k   28k|   0    79k   94k  337k
  11k   24k|   0    69k   84k  315k
  11k   28k|   0   116k  137k  402k
  10k   27k|   0    72k   87k  328k
9026    23k|   0    72k   87k  331k
  13k   30k|   0    83k  100k  360k
  11k   26k|   0   115k  135k  386k
  12k   32k|   0    77k   94k  355k
  13k   36k|   0    57k   73k  329k
  11k   18k|   0  6982  9162   279k
9466    14k|   0    32k   47k 1220k
9709    17k|   0    26k   29k   15k
  11k   15k|   0    15k   20k 9747 
8894    12k|   0  7131  8226  9962 
8574    12k|   0  8934  9904    14k
9934    16k|   0  8401  9634  8386 
  13k   33k|   0   215k  227k   28k
  15k   40k|   0   365k  389k 6846 
  20k   57k|   0   509k  537k   53k
  18k   44k|   0   351k  375k   12k
  15k   37k|   0   407k  436k   15k
  13k   34k|   0   362k  386k 9537 
  16k   44k|   0   485k  515k   52k
  14k   35k|   0   318k  341k 7773 
  15k   39k|   0   412k  439k   46k
  17k   48k|   0   321k  343k   10k
  16k   41k|   0   315k  337k 6167 
  16k   42k|   0   343k  366k 6193 
  15k   42k|   0   255k  257k   11k
  13k   36k|   0   128k  108k   45k
  16k   38k|   0    93k  103k  347k
  16k   41k|   0   138k  159k  447k
  14k   41k|   0    67k   81k  297k
  13k   37k|   0    66k   81k  295k
  12k   36k|   0    70k   85k  308k
  13k   42k|   0    79k   95k  325k
  12k   29k|   0   120k  138k  380k
  11k   28k|   0    64k   79k  293k
  13k   32k|   0   121k  138k  397k
  13k   41k|   0    68k   83k  304k
9743    25k|   0    58k   72k  292k
8624    23k|   0    56k   69k  284k
7933    22k|   0    55k   68k  278k
8915    25k|   0    50k   62k  270k
8826    14k|   0  6945  8922   168k
9108    13k|   0    11k   13k  873k
9920    16k|   0    42k   57k  565k
8017    11k|   0  9257    10k   11k
9865    23k|   0    20k   20k 6617 
  14k   34k|   0    13k   12k   15k
  13k   23k|   0    30k   27k   22k
  24k   43k|   0   144k  108k  115k
  20k   61k|   0   560k  559k  141k
  20k   54k|   0   485k  515k   45k
  21k   65k|   0   504k  536k   43k
  19k   43k|   0   457k  478k   37k
  16k   41k|   0   390k  391k   33k
  15k   39k|   0   329k  349k 6548 
  17k   50k|   0   307k  329k   12k
  16k   44k|   0   319k  341k 5398 
  19k   57k|   0   417k  445k   14k
  17k   47k|   0   442k  466k 9157 
  13k   34k|   0   326k  347k 8010 
  13k   35k|   0   320k  344k 6222 
  17k   47k|   0   262k  266k   16k
  13k   37k|   0   129k  107k   24k
9762    27k|   0    75k   85k  283k
  10k   28k|   0    74k   89k  318k
9796    25k|   0    95k   89k  326k
8424    23k|   0    68k   83k  307k
  10k   27k|   0   111k  132k  489k
