---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
8484    12k|   0    32k   49k   14k
9436    16k|   0    23k   34k   12k
  11k   13k|   0  8147  9371    11k
8097    10k|   0  8677  9497  9039 
  11k   19k|   0  8978    10k   12k
  11k   25k|   0   143k  150k   31k
  15k   40k|   0   343k  365k 5928 
  19k   54k|   0   469k  494k   50k
  19k   48k|   0   416k  443k   16k
  16k   39k|   0   403k  433k   16k
  13k   33k|   0   341k  364k 6997 
  16k   43k|   0   505k  536k   54k
  14k   36k|   0   320k  343k 7689 
  15k   39k|   0   406k  433k   46k
  15k   40k|   0   325k  347k 9045 
  17k   48k|   0   316k  338k 6132 
  16k   42k|   0   321k  343k 5933 
  15k   43k|   0   323k  336k   13k
  14k   39k|   0   135k  111k 9474 
  16k   38k|   0    99k  105k  310k
  12k   32k|   0   107k  124k  385k
  17k   49k|   0    98k  117k  363k
  13k   37k|   0    67k   81k  296k
  11k   32k|   0    69k   84k  306k
  14k   47k|   0    79k   95k  325k
  12k   30k|   0   121k  139k  383k
  11k   27k|   0    65k   79k  294k
  13k   32k|   0   121k  138k  395k
  13k   39k|   0    68k   83k  303k
  11k   28k|   0    60k   74k  296k
8660    23k|   0    56k   69k  285k
8162    22k|   0    55k   68k  278k
7949    23k|   0    56k   68k  285k
9434    18k|   0    12k   17k   75k
8768    12k|   0    11k   13k  668k
  10k   18k|   0    24k   39k  910k
7654  9333 |   0    24k   25k 9166 
8637    14k|   0    14k   15k 6025 
  15k   42k|   0    18k   16k   16k
  13k   23k|   0    25k   22k   21k
  23k   41k|   0   116k   96k  108k
  20k   59k|   0   522k  500k  150k
  19k   52k|   0   472k  502k   42k
  21k   65k|   0   514k  545k   45k
  19k   44k|   0   444k  470k   36k
  16k   41k|   0   405k  402k   34k
  15k   38k|   0   330k  350k 6549 
  16k   45k|   0   308k  330k   11k
  16k   44k|   0   319k  341k 8651 
  19k   58k|   0   415k  446k   15k
  18k   51k|   0   446k  468k 9524 
  13k   34k|   0   326k  348k 7937 
  13k   34k|   0   318k  340k 5650 
  17k   46k|   0   304k  319k   16k
  14k   39k|   0   134k  112k 6518 
  11k   29k|   0    87k   91k  230k
9888    27k|   0    72k   87k  312k
  10k   25k|   0    98k   92k  337k
8410    23k|   0    66k   80k  298k
  10k   27k|   0    95k  113k  419k
  11k   27k|   0    84k  101k  376k
  10k   29k|   0    66k   80k  301k
  12k   32k|   0    63k   76k  285k
  10k   30k|   0    66k   81k  301k
  10k   29k|   0    65k   79k  293k
  11k   37k|   0    67k   82k  304k
  15k   56k|   0    64k   81k  321k
