---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
9911    19k|   0   127k  130k   23k
  11k   23k|   0   236k  243k   17k
  10k   20k|   0   260k  264k 7301 
  12k   26k|   0  8148  9987   233k
9053    13k|   0    13k   14k  506k
  10k   21k|   0    76k   80k   15k
9477    21k|   0   386k  396k 6102 
  12k   31k|   0   374k  386k 6631 
  13k   31k|   0    92k   93k   21k
  12k   26k|   0    12k   16k  413k
  10k   18k|   0    17k   19k  533k
  12k   26k|   0    43k   48k   22k
  11k   24k|   0   333k  343k   11k
  13k   35k|   0   350k  362k 9030 
  13k   38k|   0   341k  354k   14k
  14k   34k|   0    53k   50k   12k
  16k   44k|   0    24k   30k  419k
  24k   31k|   0    46k   54k  728k
  14k   38k|   0    29k   36k   29k
  16k   48k|   0   420k  432k   36k
  14k   37k|   0   510k  524k   25k
  16k   39k|   0   425k  435k   52k
  12k   25k|   0    24k   27k  111k
  10k   19k|   0    11k   13k  472k
  11k   16k|   0    39k   43k  746k
  12k   17k|   0    64k   74k   70k
  16k   37k|   0   399k  413k   48k
  11k   26k|   0   315k  325k 4266 
  16k   48k|   0   569k  586k   22k
  19k   30k|   0   213k  213k   50k
  16k   48k|   0    31k   36k   54k
  11k   22k|   0    17k   20k  452k
9626    14k|   0    29k   30k  577k
7865  9573 |   0    53k   62k  490k
7964    12k|   0    91k   93k   18k
  13k   31k|   0   354k  367k   23k
  15k   37k|   0   377k  390k   27k
  12k   33k|   0   402k  414k   15k
  14k   35k|   0   405k  418k   21k
  14k   33k|   0    57k   50k   23k
  13k   30k|   0    25k   27k  168k
  11k   24k|   0    18k   20k  481k
8175    13k|   0  4887  6309   174k
9273    12k|   0    28k   36k  885k
8784    11k|   0    27k   32k   20k
8895    17k|   0   155k  158k   19k
  12k   28k|   0   332k  343k 8319 
  13k   33k|   0   453k  468k   33k
  12k   31k|   0   310k  323k   14k
  11k   28k|   0   305k  316k 5633 
  13k   31k|   0   257k  260k   18k
  13k   34k|   0    40k   35k   16k
  16k   52k|   0   187k  167k  250k
  19k   55k|   0   218k  171k  714k
  14k   38k|   0    14k   18k  218k
  13k   30k|   0    38k   35k 1012k
  12k   21k|   0    30k   37k 8077 
  12k   26k|   0   105k  106k   31k
  12k   31k|   0   309k  318k 7963 
  13k   33k|   0   291k  302k 6578 
  12k   32k|   0   311k  322k 7307 
  17k   36k|   0   400k  417k   14k
  12k   34k|   0   369k  382k   13k
  13k   35k|   0   191k  185k 5705 
  12k   33k|   0    28k   22k 4491 
  17k   46k|   0    47k   45k   83k
  23k   71k|   0    49k   54k  563k
9903    22k|   0  9122  8010   354k
8433    11k|   0  4012  5430   350k
7983  8967 |   0    26k   37k  748k
  10k   15k|   0    31k   28k   22k
9508    19k|   0   146k  147k   28k
  13k   35k|   0   311k  321k 6586 
  12k   34k|   0   301k  312k 6647 
  13k   38k|   0   302k  313k 4732 
  11k   31k|   0   288k  299k 4217 
  12k   32k|   0   301k  312k 6934 
  13k   35k|   0   335k  348k   13k
  14k   35k|   0   160k  149k 7919 
  12k   36k|   0    27k   22k 5884 
  13k   35k|   0    12k   13k 6047 
8833    23k|   0  4009  4529   335k
  11k   27k|   0  4842  5655   427k
8798    18k|   0  3750  5010   258k
7792    10k|   0    76k   11k  584k
  11k   17k|   0    30k   45k  616k
9378    15k|   0    14k   14k 8489 
9285    17k|   0   110k  113k   31k
  12k   33k|   0   290k  300k 4573 
  13k   37k|   0   293k  304k 5092 
  14k   38k|   0   295k  306k 5219 
  15k   40k|   0   325k  338k   18k
  12k   34k|   0   528k  543k   20k
  13k   37k|   0   371k  385k 7089 
  14k   38k|   0   142k  127k 9607 
  12k   34k|   0    19k   16k 3625 
  11k   31k|   0    13k   13k 5373 
9307    25k|   0  4965  5697   268k
8400    22k|   0  8667  9423   421k
8226    21k|   0  3824  4556   384k
7338  9912 |   0  4602  5444   165k
7980  9249 |   0  6569  7515  1005k
9385  9629 |   0    48k   67k  185k
7401  8536 |   0    11k   11k 4836 
9898    24k|   0   206k  209k   26k
  13k   35k|   0   308k  317k 5216 
  12k   34k|   0   339k  350k   12k
  12k   33k|   0   297k  308k   11k
  12k   32k|   0   282k  293k 4255 
  12k   33k|   0   289k  300k 7308 
  12k   34k|   0   304k  316k 6687 
  12k   34k|   0   285k  295k 4580 
  14k   36k|   0   189k  173k 9278 
  11k   32k|   0    48k   36k 5606 
  11k   32k|   0    16k   16k 5658 
  11k   30k|   0  4215  4726    86k
8754    26k|   0  6835  5398   425k
  16k   46k|   0  6317  7217   469k
  10k   21k|   0  4502  5075   221k
9783    16k|   0  5848  7517   425k
9664    16k|   0    25k   30k  943k
  12k   24k|   0    20k   33k   37k
  11k   21k|   0    17k   19k   14k
9707    20k|   0   150k  154k   26k
  13k   35k|   0   284k  294k 4458 
  12k   34k|   0   280k  290k 4479 
