---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
  11k   19k|   0   187k  191k  131k
9739    15k|   0   219k  223k  108k
9166    14k|   0   162k  164k  195k
  13k   29k|   0   160k  165k  215k
  12k   26k|   0   494k  492k   78k
  17k   48k|   0    32k   37k  310k
  11k   18k|   0    22k   25k  304k
  11k   27k|   0   307k  315k   23k
  11k   22k|   0   344k  355k 9128 
  10k   20k|   0    78k   77k   14k
  11k   23k|   0  5828  7635   347k
9636    17k|   0    21k   23k  386k
9382    20k|   0   251k  258k   13k
  12k   32k|   0   416k  428k 8083 
  12k   28k|   0   246k  251k   20k
  11k   23k|   0  9779    12k  201k
  11k   21k|   0    11k   15k  393k
  12k   23k|   0    26k   30k  362k
  12k   28k|   0   213k  221k   24k
  12k   34k|   0   341k  352k 7825 
  10k   24k|   0   339k  350k 6323 
  15k   45k|   0   200k  203k   14k
  16k   40k|   0    24k   30k  178k
  14k   33k|   0    20k   24k  371k
  24k   36k|   0    51k   62k  622k
  16k   43k|   0   252k  262k   39k
  14k   38k|   0   362k  371k   15k
  17k   46k|   0   709k  730k   52k
  15k   32k|   0    61k   62k   40k
9675    19k|   0  8600  9198   340k
  11k   16k|   0    15k   17k  349k
  11k   17k|   0    49k   60k  666k
  14k   29k|   0   271k  282k   53k
  13k   32k|   0   342k  354k   20k
  12k   34k|   0   365k  376k 8974 
  22k   43k|   0   542k  555k   60k
  15k   45k|   0    36k   35k   20k
  13k   27k|   0    29k   34k  296k
9163    17k|   0    13k   13k  425k
8950    11k|   0    65k   75k  821k
7682  8368 |   0    12k   13k   14k
  11k   24k|   0   285k  294k   28k
  15k   36k|   0   377k  391k   35k
  13k   36k|   0   341k  352k 5597 
  12k   32k|   0   402k  414k   22k
  14k   33k|   0   262k  260k   22k
  14k   33k|   0    28k   31k   24k
  12k   26k|   0    22k   25k  448k
9623    19k|   0    10k   12k  344k
7217  8141 |   0  4954  5375   516k
  11k   15k|   0    45k   59k  408k
7724  9232 |   0    20k   20k 6224 
  11k   28k|   0   337k  346k   22k
  12k   30k|   0   358k  370k   18k
  14k   33k|   0   405k  421k   29k
  11k   28k|   0   300k  311k 5301 
  12k   31k|   0   343k  357k   19k
  13k   31k|   0    91k   81k   15k
  15k   45k|   0    11k   12k 6732 
  19k   55k|   0   388k  322k  732k
  15k   52k|   0    14k   13k  411k
  11k   17k|   0    14k   18k  436k
  14k   35k|   0    43k   52k  615k
  12k   26k|   0    23k   19k 8080 
  11k   26k|   0   276k  282k   30k
