---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
9849    16k|   0    15k   31k 7356 
9100    14k|   0    13k   21k 6938 
  11k   28k|   0   239k  246k   31k
  12k   33k|   0   286k  296k 4430 
  15k   41k|   0   298k  309k 5827 
  13k   36k|   0   289k  300k 4409 
  15k   40k|   0   337k  350k   19k
  12k   34k|   0   577k  593k   20k
  14k   38k|   0   275k  280k 8404 
  13k   36k|   0    71k   55k 8374 
  11k   33k|   0    12k   13k 6262 
  11k   29k|   0  6748  7388    43k
8565    23k|   0  9498    10k  426k
8136    21k|   0  4365  5081   416k
8361    17k|   0  3740  4451   232k
7383  8669 |   0  6400  7181   424k
9761    10k|   0    42k   62k  887k
7308  8270 |   0    16k   15k 6423 
7817    11k|   0    47k   44k   12k
  11k   33k|   0   288k  297k   18k
  13k   35k|   0   308k  318k 5146 
  12k   34k|   0   344k  355k   11k
  12k   33k|   0   294k  305k   11k
  12k   33k|   0   288k  299k 4623 
  12k   34k|   0   281k  292k 6955 
  12k   34k|   0   304k  316k 6684 
  12k   34k|   0   269k  277k 4495 
  14k   35k|   0   117k   90k 9257 
  11k   33k|   0    14k   13k 6001 
  11k   32k|   0    14k   15k 6017 
9185    25k|   0  4370  4854   269k
  13k   40k|   0  8459  7124   495k
  15k   35k|   0  5173  5674   374k
9005    16k|   0  4919  6253    98k
8765    13k|   0  2511  4332   780k
  12k   23k|   0    35k   51k  577k
  12k   25k|   0    13k   15k 7516 
8257    11k|   0    25k   25k   14k
  12k   32k|   0   264k  272k   25k
  12k   35k|   0   279k  289k 4266 
  12k   36k|   0   279k  290k 4503 
  16k   48k|   0   342k  354k 5689 
  14k   39k|   0   291k  302k 5488 
  13k   35k|   0   286k  297k 4296 
  12k   34k|   0   307k  318k 4518 
  13k   35k|   0   286k  297k 4319 
  13k   35k|   0   249k  251k 9890 
  13k   35k|   0    91k   68k 5021 
  11k   35k|   0    11k   10k 4834 
  12k   35k|   0    14k   14k 5207 
  10k   28k|   0  3638  4324   191k
9090    25k|   0  6094  6534   420k
9587    25k|   0    13k   16k  416k
8486    19k|   0  5616  6610   263k
7016  7681 |   0  3750  4696   357k
7372  8398 |   0  5177  5978  1129k
  11k   22k|   0    15k 9741  7529 
  11k   25k|   0  6964  7544    11k
9720    23k|   0  3878  5271  5102 
  10k   20k|   0    28k   24k   18k
  11k   21k|   0    13k   15k   17k
8199    15k|   0  7140  7649  5833 
8594    15k|   0  3831  4632  4405 
8660    15k|   0  3858  4890  5001 
8061    22k|   0  4435  5563  5474 
  11k   22k|   0   121k   93k   79k
  15k   36k|   0    23k   28k   27k
  12k   23k|   0    28k   32k   32k
  12k   23k|   0    40k   45k   51k
  17k   45k|   0    44k   47k   38k
9841    22k|   0  9517    12k   13k
7881    12k|   0  4283  5173  5226 
6732  9331 |   0  7049  8192  8538 
7457    11k|   0  7434  9640  9420 
  11k   23k|   0    16k   19k   19k
  14k   25k|   0    11k   14k   14k
8577    28k|   0   111k  112k   78k
  10k   21k|   0    14k   15k   19k
6614  8541 |   0  4800  5502  5899 
8751    14k|   0  2570  3041  2945 
2252  3495 |   0    15k   17k   17k
  13k   19k|   0  5277  6145    15k
1730  2944 |   0    25k   26k   27k
7941    12k|   0  5422  6736  6795 
7618    13k|   0  4560  5616  2832 
7956    12k|   0  3864  5315  7490 
8730    14k|   0    12k   13k   10k
7634    11k|   0  5406  6332  7169 
7427    11k|   0  6961  8698  8992 
8541    14k|   0    13k   14k   15k
7117    11k|   0  5522  6680  8840 
9451    21k|   0  4250  5625  6468 
7249    10k|   0  4941  5684  6471 
6899  9463 |   0  4697  5580  5647 
7892    13k|   0  6056  8611  9279 
7673    12k|   0  7018  7136  7146 
7611    11k|   0    10k 9479  8151 
9358    17k|   0    12k   11k 6936 
  11k   32k|   0    11k   12k   15k
  12k   31k|   0    16k   16k 9405 
  13k   32k|   0    44k   43k   30k
  15k   42k|   0   342k  361k   62k
  18k   38k|   0    87k   97k  389k
  13k   30k|   0   274k  288k   12k
9769    16k|   0   392k  413k   18k
  13k   27k|   0    80k   96k  334k
  14k   27k|   0   143k  160k  470k
  49k  105k|   0   192k  206k  139k
1004  2308 |   0   156k  192k  737k missed 5 ticks
8740    12k|   0    44k   55k  370k
8467    11k|   0    23k   24k  218k
  11k   20k|   0   124k  130k   35k
  10k   20k|   0   375k  397k 7141 
  10k   21k|   0   371k  393k 5412 
  11k   21k|   0   403k  428k 5427 
  16k   31k|   0    93k  105k  302k
 438   793 |   0   128k  157k  583k
  10k   19k|   0    72k   88k  341k
  35k   77k|   0   219k  232k  123k
1162  2771 |   0   822k  870k 8488  missed 4 ticks
  10k   28k|   0   535k  564k   33k
8445    19k|   0    78k   88k  279k
 206   536 |   0   150k  185k  715k
7601    16k|   0    76k   92k  353k
9047    15k|   0   127k  147k  402k
  11k   20k|   0    84k  101k  359k
9725    14k|   0    32k   40k  347k
  15k   19k|   0    70k   75k  454k
  11k   15k|   0    11k   12k 7863 
  10k   16k|   0   246k  266k   37k
  15k   40k|   0   430k  454k   13k
  17k   51k|   0   364k  386k 7100 
  13k   32k|   0   471k  501k   33k
  12k   26k|   0   381k  404k 5175 
  12k   26k|   0   239k  247k  161k
  13k   20k|   0    72k   89k  352k
  11k   19k|   0    70k   85k  312k
  11k   20k|   0   111k  130k  379k
  14k   22k|   0    73k   88k  329k
  13k   22k|   0   108k  127k  375k
  10k   14k|   0    23k   29k  331k
  14k   17k|   0    67k   75k  533k
9652    11k|   0  9178    10k 7644 
9842    11k|   0  7333  7976  5480 
  12k   28k|   0   276k  292k   16k
  16k   41k|   0   447k  474k   13k
  14k   29k|   0   351k  372k 6581 
  15k   34k|   0   385k  409k 5680 
  13k   31k|   0   398k  424k   11k
  18k   36k|   0   355k  378k   13k
  13k   28k|   0   131k  128k   98k
  11k   24k|   0    67k   82k  311k
  11k   23k|   0    69k   85k  313k
  15k   28k|   0    72k   86k  346k
  16k   40k|   0   107k  127k  431k
  37k   77k|   0    38k   45k  300k
1402  2896 |   0  2719  5475  3386  missed 4 ticks
7242    10k|   0  9128  9681  5665 
  16k   51k|   0   375k  397k   19k
8745    31k|   0   518k  549k   22k
  20k   59k|   0   373k  397k 5140 
  12k   33k|   0   378k  403k 7042 
9620    25k|   0   368k  392k 7483 
  18k   70k|   0   448k  477k 8060 
  16k   43k|   0   403k  422k   13k
  16k   56k|   0   110k  106k  173k
