---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
  12k   25k|   0    19k   25k   14k
  12k   26k|   0   174k  182k   17k
  13k   35k|   0   351k  362k 8855 
  13k   37k|   0   340k  353k   13k
  13k   33k|   0    79k   76k   11k
  16k   43k|   0    24k   30k  365k
  22k   29k|   0    28k   37k  586k
  16k   40k|   0    49k   55k  226k
  16k   48k|   0   394k  405k   37k
  14k   37k|   0   498k  512k   22k
  16k   39k|   0   460k  471k   51k
  13k   27k|   0    28k   32k   74k
9482    18k|   0    11k   12k  446k
  11k   16k|   0    25k   28k  673k
  11k   17k|   0    55k   65k  203k
  16k   36k|   0   392k  406k   53k
  11k   27k|   0   318k  328k 6170 
  15k   45k|   0   530k  546k   18k
  19k   32k|   0   278k  280k   54k
  16k   48k|   0    32k   37k   34k
  11k   22k|   0    17k   20k  436k
9715    15k|   0    29k   30k  563k
7812  9583 |   0    53k   62k  538k
7709    11k|   0    65k   66k   18k
  13k   30k|   0   348k  360k   18k
  15k   37k|   0   381k  394k   29k
  12k   34k|   0   389k  401k   14k
  14k   35k|   0   395k  409k   19k
  14k   32k|   0   102k   95k   22k
  14k   31k|   0    28k   31k  129k
  11k   23k|   0    17k   19k  477k
8951    15k|   0  9032    10k  203k
8920    11k|   0    26k   30k  901k
9059    12k|   0    28k   38k   23k
8687    15k|   0   128k  131k   19k
  12k   28k|   0   333k  343k 8262 
  13k   32k|   0   443k  458k   31k
  12k   32k|   0   321k  334k   16k
  11k   28k|   0   304k  314k 5631 
  13k   31k|   0   278k  284k   18k
  13k   33k|   0    45k   39k   15k
  17k   53k|   0   188k  168k  205k
  19k   55k|   0   218k  171k  711k
  14k   39k|   0    13k   16k  255k
  12k   23k|   0    24k   23k  997k
  13k   28k|   0    43k   49k   35k
  12k   25k|   0    81k   82k   31k
  11k   30k|   0   309k  318k 7943 
  13k   33k|   0   292k  303k 6558 
  12k   32k|   0   304k  315k 5689 
  17k   36k|   0   395k  410k   14k
  12k   34k|   0   371k  386k   14k
