---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
8378    11k|   0    21k   39k 9277 
8078    11k|   0    13k   23k 7268 
8248    11k|   0    11k   13k 9069 
  10k   16k|   0    44k   46k   35k
  12k   33k|   0   281k  307k   31k
  14k   40k|   0   297k  329k   17k
  14k   37k|   0   271k  303k 9038 
  14k   39k|   0   279k  311k   13k
  12k   34k|   0   283k  315k 5333 
  14k   39k|   0   316k  353k   24k
  13k   36k|   0   277k  309k 8380 
  12k   33k|   0   294k  327k 4353 
  13k   37k|   0   245k  266k   10k
  13k   36k|   0   193k  182k   19k
  14k   35k|   0   371k  374k   11k
  13k   34k|   0   362k  364k 7590 
  14k   36k|   0   406k  408k   21k
  13k   34k|   0   436k  438k   13k
  13k   34k|   0   526k  527k   14k
  13k   33k|   0   373k  374k 7209 
  14k   36k|   0   380k  383k   12k
  12k   33k|   0   384k  385k 5495 
  13k   32k|   0   394k  395k 5906 
  13k   33k|   0   403k  404k 5866 
  13k   32k|   0   375k  376k 4510 
  15k   38k|   0   414k  417k   15k
  16k   40k|   0   307k  309k   18k
  14k   35k|   0   344k  347k   15k
  14k   35k|   0   330k  331k   23k
  12k   31k|   0   179k  192k  532k
  10k   27k|   0    50k   84k 1345k
  11k   29k|   0    45k   81k 1349k
  14k   32k|   0    69k  128k 2943k
9791    27k|   0    12k   50k 1452k
7963    16k|   0  5042    25k  751k
6827  8218 |   0  5502  6368   460k
8085  9503 |   0    29k   38k  993k
6913  7731 |   0    22k   30k 7600 
7099  7956 |   0  6570  7115  4296 
7827    10k|   0  9767    11k 9991 
8118    14k|   0    96k  101k   28k
  12k   34k|   0   272k  301k 7472 
  13k   36k|   0   291k  322k   19k
  13k   37k|   0   283k  314k   13k
  13k   37k|   0   278k  310k 6266 
  13k   37k|   0   276k  308k 8231 
  13k   38k|   0   297k  331k   10k
  15k   42k|   0   299k  334k   21k
  12k   35k|   0   283k  315k 5168 
  13k   37k|   0   279k  311k 9832 
  13k   36k|   0   123k  115k 7626 
  14k   38k|   0   413k  408k   11k
  13k   34k|   0   356k  356k 4404 
  12k   32k|   0   364k  365k 4907 
  13k   35k|   0   378k  380k 9490 
  13k   33k|   0   370k  370k 4571 
  14k   35k|   0   373k  372k   10k
  13k   34k|   0   364k  365k 4540 
  12k   33k|   0   370k  371k 4822 
  15k   39k|   0   472k  476k   22k
  16k   41k|   0   385k  388k   20k
  15k   39k|   0   425k  426k   17k
  13k   33k|   0   373k  373k 4296 
  13k   33k|   0   378k  379k 4256 
  12k   33k|   0   308k  308k 5522 
  13k   36k|   0   294k  296k 9186 
  13k   33k|   0   287k  288k 6036 
  12k   34k|   0   282k  283k   66k
  13k   34k|   0   284k  289k  415k
  13k   33k|   0    70k  116k 1914k
  10k   28k|   0    52k   87k 1399k
  12k   30k|   0    73k  130k 2802k
8803    25k|   0    15k   55k 1548k
8440    21k|   0  3844    35k 1183k
7520  8498 |   0  4262  6053   209k
8071    10k|   0  6332  7928  1011k
6765  8172 |   0  4400  4821   372k
6340  8399 |   0    11k   12k   12k
9142    10k|   0    79k   88k   99k
  14k   36k|   0    16k   14k   17k
  12k   36k|   0    20k   23k   18k
  10k   21k|   0  9782    12k   12k
9973    19k|   0    13k   14k 9800 
  10k   19k|   0  6021  7806  7841 
8042    12k|   0  4518  5593  6112 
9297    19k|   0  7209  9176  8773 
8844    16k|   0  8683  9857    10k
  10k   18k|   0    17k   17k   13k
9339    16k|   0    12k   11k 9815 
7596    12k|   0    11k   12k   10k
6495    10k|   0    12k 9203  6980 
6207  8460 |   0  5563  7212  4755 
6432  7962 |   0    11k   12k   15k
6763    10k|   0  4862  5740  8704 
  11k   28k|   0    11k   14k   20k
8081    13k|   0    14k   17k   17k
7379    11k|   0    17k   19k   13k
6853  9626 |   0    14k   15k   15k
8401    13k|   0   131k   73k   75k
5924  8510 |   0    19k   11k   13k
7090    10k|   0  8867  9810  9552 
6091  7872 |   0  4059  5133  4834 
6815  8737 |   0    42k   42k   29k
7383    11k|   0  7306  9411    18k
7207    10k|   0  7916  9328  9075 
6608  8667 |   0  4742  5561  5657 
5893  7275 |   0  4045  4337  4345 
7361    10k|   0  7168  9039  9116 
7321    10k|   0  7199  9335  9444 
6336  7925 |   0  5449  5025  6489 
9468    18k|   0  7013  9384    11k
5956  7726 |   0  4762  5312  5026 
8563    14k|   0    17k   20k   20k
9259    24k|   0  7960    11k   10k
9860    19k|   0  8731    11k   11k
9206    15k|   0    10k   12k   12k
8564    14k|   0  8064  7959    13k
7536    12k|   0  5519  6498  6343 
8163    14k|   0  5052  6106  5554 
7918    12k|   0  8162  8620  7550 
  11k   25k|   0    38k   39k   28k
7876    12k|   0  1827  3707  3777 
7358    11k|   0  4294  6256    11k
6842    11k|   0  5383  6470  4847 
8076    11k|   0  9854    14k   10k
7086    10k|   0    13k 7979  7477 
7663    12k|   0  6942  7133  8571 
6314  8453 |   0  3656  4454  4465 
6792  9541 |   0  4243  5345  5337 
6320  9752 |   0  3578  4786  5519 
  12k   30k|   0  9123    10k   10k
  11k   18k|   0    18k   18k   13k
  11k   25k|   0  8968    11k   11k
9037    17k|   0  6720  8322  7805 
8279    14k|   0  5382    10k   20k
8567    16k|   0  5455  6669  6487 
7838    15k|   0  7309  8095  6961 
8475    14k|   0    13k   14k   14k
6771  8113 |   0    14k   13k   13k
7112  9903 |   0    31k   33k   22k
7376    11k|   0  4737  6749  6737 
7266    11k|   0  6502  8018    16k
6739  8983 |   0  4890  5744  5980 
5896  7518 |   0  5196  5622  5479 
6441  8557 |   0  3769  4415  4351 
5858  7287 |   0  4011  5156  4712 
6703  8736 |   0  3937  4457  4246 
8436    12k|   0    18k   20k   18k
7515    11k|   0  7536  9509  8088 
6352  8062 |   0  4625  5192  4945 
6057  7489 |   0  4216  4853  4753 
6628  8211 |   0  9964    11k   18k
  10k   24k|   0  9324    12k   12k
9278    15k|   0    19k   21k   22k
8390    13k|   0  5818  7154  7021 
7926    13k|   0  5624  6833  7192 
7535    12k|   0  4564  5653  7345 
7354    11k|   0  5044  5872  5779 
7510    13k|   0  4057  4859  5214 
6248  7444 |   0  3687  4334  4398 
9379    15k|   0    17k   20k   18k
7048    11k|   0  3938  5913  6422 
7451    11k|   0    10k   12k   12k
  13k   26k|   7    52k   50k   27k
7728    10k|   0    12k   11k   11k
  10k   14k|   7    34k   27k   27k
6135  7691 |   0  4122  4796  5105 
7509    10k|   0  6382  6876  5793 
  12k   36k|   0  6710  9361  9109 
  11k   32k|   0  3913  5942  6073 
7394    12k|   0  3689  4746  4726 
7918    14k|   0   304  1647  1497 
8396    16k|   0  4070  5495  5277 
6747  9515 |   0  3584  4529  5288 
7206    14k|   0  3531  5207  5137 
  10k   28k|   0  5278  7303    21k
  11k   21k|   0    21k   19k   19k
  14k   45k|   0    19k   21k   15k
  15k   33k|   8    25k   17k   12k
  14k   33k|   0    13k   14k   11k
  10k   18k|   0  8327    11k   13k
  11k   19k|   0  6661  8355    12k
9037    15k|   0  5364  6640  6403 
8455    15k|   0    17k   14k 7075 
7239    11k|   0  4731  5661  5514 
8834    15k|   0  6574  7317  8451 
  10k   18k|   0    20k   22k   19k
7543    12k|   0  7877    11k   14k
6824  9534 |   0  3853  4827  5213 
6028  7597 |   0  3589  4365  4383 
8009    12k|   0  4100  5942  7841 
6199  7994 |   0  4933  5602  8202 
6847    10k|   0  8195  6795  6044 
5887  7139 |   0  3609  4251  5345 
7068    11k|   0    13k   14k   11k
6181  7764 |   0  3784  4474  5005 
8917    22k|   0  5054  7887  8976 
8369    18k|   0  4478  6764  6670 
  11k   19k|   0    34k   37k   25k
6920  9704 |   0  6418  7478  7642 
7073    10k|   0  7731  8935  9154 
7001    12k|   0    11k   13k   12k
6162  7732 |   0  4140  4866  4856 
7318    10k|   0    14k   16k   16k
6193  8113 |   0  3810  4516  6502 
6826  9840 |   0  7937  9206  8779 
7231    10k|   0  6195  7111  5533 
  10k   12k|   0    23k   28k   20k
8751    13k|   0    81k   16k   54k
6100  7888 |   0  6355  6717  4787 
6904  9546 |   0  8656    10k   15k
6261  8760 |   0  4320  5417  5368 
7442    11k|   0  7386  7347    10k
6730  8718 |   0  4072  4715  4772 
8040    12k|   0    11k   14k   16k
6604  9011 |   0  3663  4878  4970 
6704  9460 |   0  4491  5147  5159 
5967  8229 |   0  3758  4433  4214 
  11k   14k|   0    14k   15k   12k
5611  7050 |   0   612  1093  1773 
5945  7808 |   0  4290  4888  4924 
7128    10k|   0  6763  8819  8864 
6238  8364 |   0    11k   12k   13k
7333    10k|   0  6651  8363    15k
7374    11k|   0    19k   20k   19k
6380  8789 |   0  3748  4484  4516 
6329  8372 |   0  3960  4662  4574 
5809  7645 |   0  3850  4451  4544 
6615  8674 |   0  5931  6830  6848 
6518  8870 |   0  5265  6492  6673 
6769  9359 |   0  6515  6849  8233 
7455    11k|   0  7980    10k   11k
6236  8642 |   0  4223  5005  4378 
7021    10k|   0  8539    10k   10k
5984  7695 |   0  4177  5011  4715 
7207    10k|   0  6744  8629  8678 
6728  8540 |   0  4195  4847  4926 
6395  8445 |   0  4546  4807    10k
6032  8338 |   0  3651  4351  4197 
8023    11k|   0  8790    11k   11k
6540  9710 |   0  3643  4415  4426 
7313    11k|   0  7144  9372  9328 
5862  7358 |   0  9991    11k   11k
7314    11k|   0  7004  8380  6575 
  17k   20k|   0    18k   21k   17k
7119  9858 |   0  5317  5038  5046 
7017  9439 |   0  4442  5016  4925 
7475    11k|   0  3553  4199  4239 
6437  8339 |   0  4099  4630  5331 
6764  9227 |   0  5217  4730  4539 
6899  9794 |   0  4133  4573  4817 
6125  8125 |   0  3719  4149  4075 
7167  9477 |   0  5583  6975    17k
6067  7701 |   0  3841  4317  4305 
6395  7963 |   0  3832  4331  5324 
7392    12k|   0  5197  6699  6631 
9047    16k|   0  4442  4996  4689 
7440    12k|   0  3484  4291  4347 
8196    13k|   0    15k   13k   13k
9197    17k|   0  3606  4395  4466 
  19k   16k|   0  6009  6936    15k
8500    14k|   0  3692  4555  4472 
5842  7691 |   0  3970  4563  4585 
6961  9797 |   0  5116  6765  6695 
7527    11k|   0  6965  7748  6523 
7342    10k|   0  6593  8569  8038 
7853    12k|   0  4890  6869  6791 
7272    11k|   0  3830  4550  4457 
8238    12k|   0    43k   20k   13k
6797  9020 |   0    10k   11k   12k
7683    11k|   0  8997    11k   10k
6661  9759 |   0  4639  5186  5286 
6523  9630 |   0  6911  7521    12k
6365  7348 |   0    11k   12k   14k
7800    11k|   0  4635  6380  5643 
5950  7388 |   0  3913  4552  4706 
6984  9684 |   0  4194  6006  7516 
7696    11k|   0  4223  6189  6409 
6866  9456 |   0    10k   11k   11k
7085    10k|   0  4091  5953  6076 
6101  7650 |   0  4502  5172  5071 
5725  7695 |   0  3600  4290  4129 
6565  8900 |   0  3902  4615  4565 
5951  7924 |   0    10k   11k   11k
7252  9622 |   0  4081  5637  5441 
7472    12k|   0  4502  6910  6621 
6873  9780 |   0  4068  5358  5159 
6880    10k|   0  4676  6576  6144 
5774  7403 |   0  7448  8063  5861 
5466  7385 |   0  3739  4291  4567 
6912    11k|   0  4101  6006  6091 
6598    10k|   0  4183  6514  6481 
7129    11k|   0  4092  6018  8420 
7068    10k|   0  4048  5914  6059 
7254    10k|   0  3949  5837  5801 
7160  9901 |   0  3982  5937  5862 
6723  8584 |   0  4615  4872    11k
5819  7416 |   0  3610  4299  4283 
6051  7594 |   0  3967  4687  4816 
5972  7725 |   0  4203  4823  4672 
7110    10k|   0  5352  6989  6698 
6451  8747 |   0  3950  4906  4846 
7101    11k|   0  4234  6118  6121 
6090  7463 |   0  3789  4397  4277 
5848  7268 |   0  3526  4172  4151 
6555  8968 |   0  4537  5269  4945 
8604    11k|   0    20k   21k   11k
7677    12k|   0  3567  4315  4248 
7530    12k|   0  4251  4557  4440 
9114    15k|   0    18k   19k   25k
7212    11k|   0  8049  9593  9277 
6747  8970 |   0  5608  6606  7029 
6844  9559 |   0  3803  4552  4408 
7422    13k|   0  3667  4517  4529 
7041  9155 |   0  5852  6850  6880 
6490  8091 |   0  5015  5904  5875 
6600  9448 |   0  9382  9052  7045 
6902  9665 |   0  3582  4357  4183 
7229  8820 |   0  9835    11k   11k
6089  7869 |   0  4832  5469  5272 
6074  7666 |   0  3815  4517  4594 
7946    12k|   0  9711    13k 9989 
7521    11k|   0  7851    10k   10k
7046  9728 |   0    12k   14k   14k
7951    12k|   0    11k   14k   13k
7432    11k|   0  7927    11k   11k
7001  9382 |   0  4963  5616  5419 
6898  8827 |   0  5732  6235  4493 
8508    10k|   0    13k   17k   13k
6998    10k|   0    15k   13k   11k
6390  9035 |   0  4028  4506  4606 
6398  7669 |   0  3994  4273  4282 
7697  9024 |   0  9251  7642  7411 
7465  9920 |   0    48k   22k   30k
7708    11k|   0  8041    10k   10k
6747  8959 |   0  5057  6491  6545 
6769  8832 |   0  6382  7733  7930 
6639  8710 |   0  6097  7105  7942 
7494    11k|   0  5108  6714  6264 
6920  9435 |   0    11k   13k   12k
6411  8191 |   0  4144  5138  5255 
5609  7492 |   0  3976  4586  4712 
6016  7794 |   0  3913  4512  4530 
7766    12k|   0  8392    11k   13k
7079  9945 |   0    14k   14k 9124 
7808    11k|   0    13k   14k   11k
7559    10k|   0  7871  9980  9941 
6143  8469 |   0  7781  8532  7671 
8237    12k|   0    11k   13k   12k
5960  7779 |   0  3917  4581  4705 
