---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
  13k   26k|   0   347k  358k   86k
  15k   36k|   0   449k  455k   70k
  13k   27k|   0   450k  450k   10k
  10k   18k|   0   113k  138k 1100k
7492  8340 |   0    16k   17k  218k
  10k   21k|   0   301k  328k   18k
  12k   24k|   0   320k  344k 7675 
  12k   26k|   0   524k  526k   15k
  13k   31k|   0   441k  441k   15k
  11k   21k|   0   322k  330k  282k
  11k   19k|   0    26k   62k 1397k
8943    12k|   0    39k   40k  314k
  11k   21k|   0   193k  210k   15k
  11k   22k|   0   382k  420k   16k
  12k   28k|   0   289k  307k   20k
  10k   20k|   0   575k  576k   64k
  13k   34k|   0   704k  706k   18k
  14k   45k|   0   506k  531k  896k
  12k   35k|   0    54k   92k 1721k
  12k   39k|   0   448k  487k   30k
  14k   47k|   0   646k  697k   24k
  19k   52k|   0   857k  862k   99k
  13k   42k|   0   903k  909k   17k
  12k   43k|   0   421k  451k 1113k
  11k   33k|   0    30k   73k 2159k
  12k   15k|   0    62k   67k   55k
  14k   22k|   0   380k  419k   47k
  11k   26k|   0   333k  368k 5299 
  14k   33k|   0   326k  362k   11k
  13k   28k|   0   283k  285k   32k
  12k   25k|   0   413k  414k   18k
  11k   25k|   0   396k  397k 5459 
  10k   21k|   0   410k  411k 5094 
  11k   25k|   0   405k  407k 6925 
  13k   33k|   0   417k  419k   10k
  11k   24k|   0   276k  277k 4735 
  10k   20k|   0    98k  129k 1216k
  12k   27k|   0    33k   80k 1758k
  12k   12k|   0    28k   40k  860k
  10k   15k|   0    27k   33k  122k
8333    12k|   0    26k   26k 9101 
  11k   27k|   0   318k  351k   20k
  11k   27k|   0   345k  381k   12k
  11k   27k|   0   315k  349k 9892 
  12k   29k|   0   301k  329k   12k
  13k   28k|   0   315k  310k   17k
  13k   29k|   0   432k  434k   20k
  14k   31k|   0   419k  421k   17k
  13k   29k|   0   430k  431k   16k
  13k   28k|   0   423k  424k   15k
  13k   29k|   0   653k  651k   18k
  12k   24k|   0   370k  337k   31k
  11k   24k|   0   152k  173k  810k
  12k   27k|   0    58k  103k 1774k
9610    18k|   0    14k   48k 1297k
  11k   16k|   0    28k   32k  735k
8165    11k|   0    17k   21k 7105 
8899    13k|   0    18k   19k   15k
  12k   27k|   0   327k  358k   24k
  12k   29k|   0   323k  356k 9781 
  12k   30k|   0   342k  378k   21k
  11k   28k|   0   362k  399k   22k
  14k   31k|   0   242k  252k   25k
  13k   27k|   0   414k  413k   12k
  13k   29k|   0   399k  401k   22k
  12k   28k|   0   416k  419k   13k
  11k   25k|   0   399k  400k 6315 
  12k   27k|   0   437k  439k   18k
  13k   29k|   0   568k  570k   15k
  13k   30k|   0   405k  406k   19k
  12k   28k|   0   299k  300k   12k
  13k   27k|   0   169k  190k  794k
  10k   23k|   0    33k   74k 1568k
  12k   26k|   0    33k   74k 1538k
  12k   28k|   0    11k   26k  775k
  13k   30k|   0    35k   45k  600k
  11k   23k|   0    25k   29k   29k
  14k   46k|   0   113k  123k   32k
  17k   59k|   0   398k  438k   19k
  15k   42k|   0   308k  343k   17k
  15k   38k|   0   317k  352k   31k
  19k   70k|   0   322k  361k   19k
  16k   49k|   0   296k  317k   37k
  16k   50k|   0   356k  355k   12k
  15k   44k|   0   507k  508k   39k
  15k   41k|   0   401k  404k   13k
  15k   38k|   0   399k  401k   20k
  18k   54k|   0   461k  465k   14k
  15k   34k|   0   388k  391k   10k
  14k   32k|   0   395k  397k 7803 
  14k   32k|   0   441k  442k   12k
  14k   35k|   0   356k  358k   14k
  17k   37k|   0   312k  322k  349k
  20k   36k|   0    52k  111k 2203k
  18k   33k|   0    30k   88k 2186k
  12k   24k|   0  8617    18k  503k
  14k   37k|   0    69k   81k  702k
9959    18k|   0    21k   23k   20k
8359    12k|   0    19k   21k   19k
  11k   25k|   0   246k  267k   37k
  11k   31k|   0   296k  328k 6436 
  12k   31k|   0   333k  370k 9888 
  11k   28k|   0   298k  331k 4255 
  12k   33k|   0   302k  336k 8869 
  13k   34k|   0   316k  350k   14k
  13k   31k|   0   160k  154k 6026 
  12k   29k|   0   465k  466k   19k
  15k   39k|   0   394k  395k   12k
  12k   29k|   0   384k  384k 4760 
  12k   27k|   0   412k  412k 5814 
  12k   28k|   0   563k  564k   14k
  20k   67k|   0   512k  517k   22k
  20k   58k|   0   520k  527k   25k
  18k   46k|   0   458k  456k   20k
  20k   76k|   0   321k  323k   17k
  18k   41k|   0   338k  343k  157k
  17k   50k|   0    59k   99k 1582k
  13k   33k|   0    32k   73k 1556k
9278    21k|   0    21k   63k 1597k
8357    15k|   0  6678    24k  659k
  13k   20k|   0    24k   25k 1040k
  13k   21k|   0    26k   39k   19k
  12k   24k|   0    17k   22k   16k
  12k   21k|   0    37k   43k   20k
  13k   33k|   0   324k  354k   30k
  13k   38k|   0   332k  368k   10k
  17k   58k|   0   310k  344k 6245 
  18k   54k|   0   318k  354k   10k
  16k   49k|   0   380k  421k   16k
  20k   54k|   0   350k  385k   50k
  15k   43k|   0   169k  162k 9185 
  15k   34k|   0   396k  395k   11k
  17k   52k|   0   401k  402k 9623 
  14k   32k|   0   378k  379k 6141 
  18k   55k|   0   483k  484k   27k
  17k   42k|   0   490k  484k   21k
  15k   39k|   0   392k  393k 6804 
  12k   29k|   0   392k  393k   16k
  13k   30k|   0   383k  384k   17k
  13k   30k|   0   394k  395k   23k
  18k   50k|   0   365k  366k   26k
  20k   70k|   0   287k  290k   18k
  17k   49k|   0   280k  283k   18k
  13k   31k|   0    72k  104k 1170k
  13k   30k|   0    35k   74k 1474k
  13k   30k|   0    37k   75k 1427k
  10k   25k|   0    15k   54k 1508k
8886    15k|   0  1871    15k  500k
8477    11k|   0  4907  6037  1066k
7912  9029 |   0    35k   46k   29k
