---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
8538    12k|   0    21k   36k  219k
9456    15k|   0    14k   22k  113k
8489  9989 |   0    17k   17k   14k
8505    15k|   0   118k  126k   29k
  13k   35k|   0   284k  315k 7111 
  14k   38k|   0   297k  329k   14k
  13k   35k|   0   291k  323k 6418 
  12k   32k|   0   291k  324k 6043 
  12k   33k|   0   281k  313k 4883 
  12k   34k|   0   344k  382k   14k
  13k   33k|   0   281k  314k 9079 
  12k   32k|   0   194k  204k   20k
  13k   34k|   0   325k  318k   12k
  13k   33k|   0   370k  372k 5888 
  15k   37k|   0   430k  431k   22k
  14k   36k|   0   388k  389k   19k
  14k   35k|   0   374k  375k   11k
  12k   31k|   0   361k  362k 9848 
  13k   32k|   0   370k  370k 5943 
  12k   31k|   0   377k  378k 6138 
  14k   35k|   0   410k  412k   18k
  12k   30k|   0   379k  380k 5336 
  14k   35k|   0   558k  559k   11k
  14k   35k|   0   351k  354k   11k
  13k   32k|   0   271k  272k 5035 
  12k   31k|   0   280k  281k 5519 
  14k   35k|   0   278k  280k   11k
  15k   44k|   0   165k  185k  741k
  12k   31k|   0   104k  142k 1532k
  10k   27k|   0    49k   87k 1453k
  11k   27k|   0    36k   73k 1446k
9023    23k|   0    14k   54k 1548k
9327    15k|   0    11k   26k  613k
8110    10k|   0  7260  8830   999k
8362    11k|   0    38k   53k  216k
8233    11k|   0  5322  7016  5685 
8038    10k|   0  8506    10k 7232 
9860    15k|   0    33k   35k   33k
  12k   30k|   0   244k  265k   34k
  14k   39k|   0   289k  321k   15k
  14k   39k|   0   280k  312k   12k
  13k   38k|   0   278k  310k   11k
  12k   34k|   0   282k  314k 3931 
  14k   38k|   0   307k  343k   15k
  14k   37k|   0   282k  315k   17k
  12k   33k|   0   293k  326k 4335 
  13k   35k|   0   272k  302k 7899 
  14k   38k|   0   152k  138k   22k
  13k   34k|   0   370k  372k 9994 
  13k   33k|   0   359k  360k 6020 
  15k   38k|   0   407k  409k   24k
