---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
7863  9671 |   0    18k   19k 7594 
9754    17k|   0   168k  183k   14k
  12k   25k|   0   383k  421k   19k
  11k   25k|   0   326k  331k   20k
  12k   23k|   0   589k  590k   61k
  13k   40k|   0   869k  872k   20k
  13k   43k|   0   178k  231k 1997k
  11k   30k|   0    55k   65k  625k
  14k   49k|   0   716k  784k   38k
  15k   48k|   0   686k  709k   30k
  18k   50k|   0   867k  871k   88k
  12k   38k|   0   884k  889k   14k
  12k   41k|   0   113k  172k 2283k
  11k   30k|   0    37k   54k  990k
  12k   13k|   0   170k  183k   59k
  14k   24k|   0   377k  418k   42k
  12k   29k|   0   336k  372k 7271 
  13k   31k|   0   257k  281k   11k
  13k   28k|   0   384k  385k   35k
  12k   26k|   0   406k  407k   13k
  11k   22k|   0   397k  397k 5021 
  11k   24k|   0   412k  413k 7042 
  11k   22k|   0   405k  406k 4843 
  14k   35k|   0   378k  380k   10k
  10k   22k|   0   241k  246k  173k
  12k   25k|   0    31k   76k 1734k
  14k   21k|   0    36k   74k 1445k
8802    11k|   0    27k   33k  588k
9794    15k|   0    19k   20k   16k
9667    18k|   0   150k  163k   27k
  10k   24k|   0   322k  355k 5895 
  11k   27k|   0   333k  369k   12k
  12k   29k|   0   323k  357k   11k
  12k   28k|   0   217k  229k   10k
  14k   30k|   0   452k  452k   30k
  12k   25k|   0   403k  404k 6875 
  14k   33k|   0   421k  423k   20k
  13k   29k|   0   446k  447k   21k
  13k   29k|   0   412k  413k   12k
  12k   28k|   0   634k  631k   19k
  11k   23k|   0   329k  296k   27k
  12k   25k|   0    67k  104k 1410k
  12k   25k|   0    48k   93k 1772k
8655    15k|   0    10k   29k  847k
  11k   16k|   0    36k   43k  590k
8502    12k|   0    17k   18k   12k
8921    16k|   0   144k  155k   25k
  13k   30k|   0   307k  340k   11k
  12k   29k|   0   357k  393k   16k
  11k   27k|   0   314k  347k   15k
  13k   31k|   0   371k  409k   20k
  14k   31k|   0   280k  277k   27k
  12k   27k|   0   404k  404k 9846 
  12k   26k|   0   386k  388k   17k
  13k   29k|   0   417k  419k   13k
  13k   27k|   0   443k  444k   20k
  11k   26k|   0   429k  430k 7824 
  13k   30k|   0   543k  546k   13k
  13k   29k|   0   370k  371k   21k
  13k   29k|   0   284k  285k   11k
  11k   23k|   0    72k  108k 1360k
  11k   25k|   0    35k   79k 1616k
  11k   23k|   0    23k   60k 1415k
  13k   33k|   0    10k   14k  710k
  12k   24k|   0    49k   60k  190k
  14k   46k|   0    15k   21k   18k
  14k   34k|   0   248k  269k   30k
  17k   62k|   0   375k  416k   17k
  14k   36k|   0   317k  352k   19k
  17k   59k|   0   319k  356k   31k
  17k   50k|   0   343k  380k   32k
  16k   49k|   0   243k  246k   25k
  17k   50k|   0   412k  414k 8340 
  14k   39k|   0   513k  515k   41k
  17k   50k|   0   393k  395k   13k
  15k   44k|   0   432k  434k   18k
  16k   41k|   0   425k  428k   14k
  14k   33k|   0   390k  392k 9700 
  14k   33k|   0   404k  405k 8055 
  15k   33k|   0   414k  416k   19k
  14k   34k|   0   329k  330k 7067 
  16k   33k|   0   218k  243k  933k
  23k   41k|   0    60k  125k 2417k
  17k   34k|   0    19k   64k 1617k
  11k   20k|   0    50k   52k  844k
  11k   32k|   0    27k   39k  128k
  10k   18k|   0    21k   24k   22k
8926    14k|   0    77k   81k   47k
  12k   31k|   0   297k  328k 7862 
  11k   29k|   0   326k  361k 9198 
  11k   29k|   0   306k  340k 5543 
  12k   31k|   0   299k  333k 6628 
  12k   31k|   0   299k  332k 8147 
  14k   36k|   0   247k  267k   12k
  12k   27k|   0   250k  245k 5809 
  13k   33k|   0   471k  473k   19k
  15k   38k|   0   403k  404k   12k
  11k   27k|   0   381k  381k 4441 
  11k   27k|   0   410k  411k 7599 
  15k   43k|   0   621k  622k   14k
  23k   74k|   0   559k  569k   35k
  16k   40k|   0   427k  428k   15k
  20k   68k|   0   425k  423k   19k
  18k   55k|   0   297k  298k   15k
  19k   45k|   0   269k  287k  747k
  15k   44k|   0    36k   79k 1612k
  11k   27k|   0    33k   73k 1552k
8871    21k|   0    11k   50k 1509k
  11k   15k|   0  7595    13k  421k
  12k   21k|   0    35k   48k  763k
  13k   23k|   0    15k   18k   12k
  11k   20k|   0    18k   22k   17k
  13k   29k|   0   171k  188k   40k
  11k   30k|   0   294k  325k 5710 
  14k   42k|   0   337k  373k   11k
  18k   68k|   0   306k  340k 6397 
  17k   51k|   0   375k  417k   13k
  16k   49k|   0   325k  362k   21k
  19k   50k|   0   272k  289k   42k
  14k   36k|   0   275k  273k 8474 
  16k   38k|   0   419k  418k   12k
  16k   49k|   0   382k  383k 9354 
  13k   30k|   0   384k  385k 5695 
  19k   60k|   0   487k  488k   34k
  17k   40k|   0   484k  478k   13k
  14k   35k|   0   389k  390k 6810 
  13k   28k|   0   393k  394k   16k
  13k   30k|   0   381k  382k   17k
  14k   32k|   0   408k  409k   38k
  19k   57k|   0   311k  312k   17k
  19k   68k|   0   288k  292k   15k
  16k   44k|   0   224k  235k  336k
  12k   29k|   0    37k   74k 1406k
  13k   32k|   0    36k   76k 1516k
  12k   27k|   0    31k   67k 1380k
9507    22k|   0  9064    44k 1349k
8978    13k|   0  4796  6662   344k
8341  9954 |   0    21k   31k  831k
7857  9178 |   0    19k   21k 7291 
7867  9731 |   0  9657    10k 7179 
9749    17k|   0    68k   72k   26k
  13k   36k|   0   297k  329k   11k
  12k   34k|   0   292k  324k 6086 
  12k   34k|   0   290k  322k 5484 
  12k   31k|   0   281k  313k 4176 
  13k   33k|   0   293k  326k 8398 
  13k   34k|   0   380k  423k   17k
  12k   33k|   0   277k  307k 9676 
  12k   30k|   0   146k  135k 4498 
  13k   30k|   0   365k  365k 4245 
  14k   32k|   0   507k  508k 9651 
  13k   32k|   0   377k  379k 9370 
  13k   30k|   0   372k  373k 5216 
  13k   30k|   0   373k  373k 4427 
  13k   32k|   0   381k  383k 9957 
  12k   30k|   0   423k  424k 7448 
  12k   29k|   0   383k  384k 1921 
  13k   32k|   0   389k  391k 8604 
  12k   30k|   0   387k  388k 4206 
  12k   30k|   0   359k  357k 7187 
  13k   32k|   0   410k  410k   12k
  11k   29k|   0   274k  275k 6097 
  12k   29k|   0   132k  167k 1326k
  13k   40k|   0    44k   84k 1561k
  15k   41k|   0    43k   83k 1516k
  13k   34k|   0    79k  120k 1872k
8530    14k|   0  8405    17k  391k
8931    14k|   0    17k   17k  981k
8487    12k|   0    24k   38k  220k
  10k   19k|   0  6476  7856  6391 
8641    10k|   0    18k   18k   14k
8429    15k|   0   115k  123k   29k
  13k   35k|   0   283k  315k 7085 
  14k   38k|   0   296k  329k   14k
  13k   35k|   0   292k  324k 6419 
  12k   32k|   0   291k  323k 6000 
  12k   33k|   0   280k  312k 4924 
  12k   34k|   0   344k  382k   14k
  13k   33k|   0   281k  314k 9080 
  12k   32k|   0   197k  207k   20k
  13k   34k|   0   319k  312k   12k
  13k   33k|   0   372k  374k 5893 
  15k   37k|   0   430k  431k   22k
  14k   36k|   0   387k  389k   18k
  14k   35k|   0   374k  375k   12k
  12k   31k|   0   361k  362k 9855 
  13k   32k|   0   370k  370k 5941 
  12k   31k|   0   378k  378k 6138 
  14k   35k|   0   410k  412k   18k
  12k   30k|   0   379k  379k 5335 
  14k   35k|   0   558k  560k   11k
  14k   34k|   0   353k  355k   11k
  13k   32k|   0   271k  271k 5146 
  12k   31k|   0   280k  281k 5520 
  14k   35k|   0   279k  281k   11k
  15k   44k|   0   166k  186k  731k
  12k   31k|   0   105k  143k 1535k
  10k   27k|   0    48k   86k 1442k
  11k   27k|   0    37k   74k 1453k
8993    23k|   0    14k   55k 1546k
9354    15k|   0    11k   27k  637k
8150    10k|   0  7258  8851   970k
8337    11k|   0    38k   53k  245k
8349    11k|   0  5304  7050  5741 
7923  9854 |   0  8418    10k 7067 
9846    15k|   0    33k   35k   33k
  12k   30k|   0   241k  261k   35k
  14k   39k|   0   289k  321k   14k
  14k   39k|   0   280k  312k   12k
  13k   38k|   0   278k  310k   11k
  12k   34k|   0   280k  313k 4049 
  14k   38k|   0   309k  345k   15k
  14k   37k|   0   282k  315k   17k
  12k   33k|   0   292k  325k 4339 
  13k   35k|   0   275k  305k 7875 
  14k   38k|   0   149k  135k   22k
  13k   34k|   0   370k  372k 9780 
  13k   33k|   0   359k  361k 6218 
  15k   38k|   0   406k  409k   24k
  12k   32k|   0   372k  372k 5183 
  14k   36k|   0   595k  596k   24k
  12k   32k|   0   372k  372k 4958 
  15k   37k|   0   381k  385k   14k
  13k   33k|   0   382k  383k 5477 
  13k   32k|   0   394k  395k 5942 
  13k   32k|   0   403k  404k 5799 
  13k   33k|   0   375k  376k 4547 
  15k   36k|   0   433k  435k   10k
  17k   42k|   0   305k  308k   22k
  14k   34k|   0   347k  350k   14k
  15k   37k|   0   329k  330k   24k
  13k   32k|   0   223k  231k  291k
  10k   27k|   0    52k   85k 1277k
  10k   27k|   0    43k   78k 1364k
  14k   31k|   0    73k  131k 2847k
  10k   29k|   0    16k   57k 1583k
8661    20k|   0  6002    32k  992k
6816  7947 |   0  5456  6430   247k
8078  9815 |   0    29k   30k 1195k
6861  7669 |   0    22k   38k   11k
7237  8115 |   0  4896  5428  4292 
7744    10k|   0    12k   13k 9881 
7352  9493 |   0    44k   45k   16k
