---system-- -----virtual-memory----
  13k   36k|   0   223k  241k 7556 
  13k   37k|   0   213k  199k 7812 
  14k   37k|   0   414k  415k 8011 
  13k   33k|   0   365k  366k 4846 
  12k   33k|   0   375k  376k 5094 
  14k   35k|   0   365k  367k 8842 
  14k   35k|   0   373k  373k 9907 
  13k   33k|   0   370k  371k 4962 
  13k   34k|   0   366k  367k 4415 
  13k   36k|   0   470k  472k   16k
  16k   41k|   0   383k  387k   19k
  15k   40k|   0   391k  393k   16k
  14k   36k|   0   408k  409k   12k
  12k   33k|   0   379k  380k 4281 
  13k   34k|   0   356k  356k 4789 
  12k   33k|   0   282k  283k 6901 
  14k   36k|   0   297k  299k 8113 
  12k   33k|   0   278k  278k 5755 
  13k   35k|   0   300k  300k  186k
  14k   35k|   0   178k  210k 1494k
  11k   29k|   0    50k   84k 1317k
  12k   31k|   0    76k  131k 2663k
9672    26k|   0    34k   76k 1744k
8764    24k|   0    11k   48k 1425k
7996    14k|   0  4894    20k  561k
7956    10k|   0  5976  7095   569k
7478  8381 |   0  4618  5998   978k
6446  8425 |   0    12k   12k   12k
9029    10k|   0    73k   82k   87k
  11k   25k|   0    21k   19k   28k
  10k   24k|   0    17k   18k   13k
  13k   39k|   0    11k   14k   13k
  10k   21k|   0    11k   13k   13k
9117    16k|   0  9317    10k 6237 
9863    18k|   0  5363  7019  6956 
8797    17k|   0  6393  8075  8213 
9153    17k|   0  9098    11k   11k
8734    13k|   0    11k   16k   12k
  10k   20k|   0    17k   12k   11k
8190    13k|   0    11k   11k 7615 
7294    13k|   0    14k   11k   11k
6115  8099 |   0  5709  6857  4468 
6210  8192 |   0  4098  5291  7014 
6775  8765 |   0    12k   13k   15k
  11k   28k|   0  8103    11k   13k
8285    13k|   0    13k   16k   21k
6731  9342 |   0  7901  9002  8698 
8262    13k|   0    24k   26k   21k
8178    13k|   0  8504    10k   15k
6251  8940 |   0   140k   73k   72k
5984  7881 |   0  4592  5021  4880 
7030    10k|   0  8576    10k 9737 
6158  7492 |   0    19k   20k 8798 
7829    12k|   0    29k   31k   30k
6247  8069 |   0  4103  4496    13k
7653    11k|   0  8408    10k   10k
5978  7696 |   0  3817  4409  4426 
6945  9101 |   0  6669  7955  7940 
6847  9304 |   0  5938  7313  7256 
6944  9290 |   0  5758  7391  7707 
8971    17k|   0  8744  9963    11k
6713  8698 |   0  4246  4730  6727 
7428    11k|   0    15k   17k   17k
6977    10k|   0  6385  8028  8075 
  12k   31k|   0    11k   15k   15k
9738    17k|   0    10k   12k   12k
8589    13k|   0  7765  7995    14k
7577    13k|   0  6507  7221  7130 
7527    12k|   0  4770  5701  5509 
8671    15k|   0  7251  8443  7917 
  10k   20k|   0    40k   39k   28k
8575    16k|   0  4517  5658  5571 
7782    12k|   0  4526  7101  7036 
7830    12k|   0  5959  7692    11k
7397    11k|   0  5088    10k 4312 
6537  8479 |   0    14k 9470    11k
6975    10k|   0  9204  6894  6861 
7719    12k|   0  5315  6493  7848 
6212  8248 |   0  4104  4694  4520 
6929    10k|   0  3877  5531  6473 
  11k   29k|   0  7692  9938  9874 
8477    13k|   0  5498  6420  6793 
  11k   18k|   0    19k   18k   13k
  11k   28k|   0  9049    12k   12k
8165    13k|   0  5973    10k 9685 
7872    13k|   0  5126  6081    16k
8760    17k|   0  5731  7091  6777 
7994    14k|   0    14k   15k   14k
7866    12k|   0  9528  9152  8905 
6185  7431 |   0  9204  9875  9937 
7531    11k|   0    32k   34k   23k
6751    10k|   0  4288  6030  6007 
7853    12k|   0  7559  9303    17k
6297  8424 |   0  4144  4761  4984 
6420  8595 |   0  4914  5301  5211 
5969  7573 |   0  3840  5020  4857 
6248  7771 |   0   660  1326   922 
6208  8165 |   0  3916  4423  4215 
8829    13k|   0    19k   20k   18k
7636    11k|   0  7651  9298  7981 
5987  7252 |   0  4274  4967  4746 
6093  7667 |   0  3833  4461  5322 
8184    16k|   0    11k   13k   19k
9912    20k|   0  9469    12k   12k
9171    14k|   0    20k   21k   22k
8272    14k|   0  5567  6905  6979 
7680    12k|   0  4879  5892  6302 
7383    11k|   0  4459  5477  6827 
7868    14k|   0  5067  5963  5939 
6456  8799 |   0  3735  4335  4657 
8017    12k|   0    14k   16k   15k
7555    11k|   0  6660  8266  8617 
7380    11k|   0  4047  6088  6163 
8556    15k|   0    14k   16k   13k
  13k   24k|   7    56k   52k   32k
7907    11k|   4    17k   13k   13k
8634    11k|   3    21k   18k   18k
5942  7495 |   0  4280  4920  5145 
  11k   20k|   0  9146  9940  8547 
  13k   47k|   0  3857  7459  7782 
7797    13k|   0  3819  4734  4612 
7789    13k|   0  3674  4803  4784 
8253    15k|   0  4074  5470  5234 
7663    14k|   0  3728  4939  5345 
6718  9387 |   0  3446  4777  4623 
9747    29k|   0  4235  6899  7401 
9109    17k|   0  5663  5801    24k
  13k   34k|   0    25k   25k   15k
  16k   42k|   8    32k   27k   21k
  14k   34k|   0  9246  9338  8410 
  11k   22k|   0    12k   13k   12k
  10k   18k|   0  8274    11k   15k
  10k   18k|   0  5753  7325  7315 
8871    16k|   0    17k   14k 7121 
7366    12k|   0  4891  5777  5204 
8196    14k|   0  5213  6542  7056 
9693    17k|   0    17k   18k   11k
8287    12k|   0    13k   15k   17k
7626    12k|   0  3925  6296    12k
6448  8574 |   0  3810  4516  4504 
6288  7894 |   0  3827  4642  6611 
7678    12k|   0  3789  5524  8024 
7153    11k|   0  8927  7575  7397 
5829  7187 |   0  4277  4929  5558 
6608  9381 |   0    11k   12k 7666 
6381  8427 |   0  2418  3924  5394 
6938  9618 |   0  4376  5968  5973 
9491    27k|   0  4641  7683  8507 
  11k   21k|   0    17k   20k   18k
7565    11k|   0    25k   26k   15k
7222    11k|   0  6549  7589  7865 
6079    10k|   0  8551  9372  8162 
7284    11k|   0  7651  9911  9852 
6544  8775 |   0  5844  7376  7270 
6772  9398 |   0    12k   13k   15k
6802  9434 |   0  7218  8453  9182 
6264  8248 |   0  4664  5535  5300 
8147    12k|   0  9476    11k 9030 
9890    13k|   0    26k   27k   24k
8026    11k|   0    75k   12k   46k
5844  7431 |   0  9361  9805    13k
7272    11k|   0  5680  8148  8253 
6962    10k|   0  4633  6597  6382 
6353  7869 |   0  6523  5147  8033 
8309    12k|   0    12k   14k   16k
7174    10k|   0  4050  6065  5907 
6439  8685 |   0  4267  4854  4708 
6414  9169 |   0  4036  4748  4688 
6247  8546 |   0  6367  7684  5738 
  10k   12k|   0    11k   11k   11k
5958  7547 |   0  4182  4633  5050 
7149    10k|   0  7235  9179  9135 
6028  7777 |   0    10k   11k   12k
7058    10k|   0  7130  9287    11k
6501  8115 |   0  4404  5013  9423 
7482    12k|   0    18k   19k   19k
6424  8618 |   0  3899  4662  4576 
6047  8201 |   0  3722  4351  4431 
6087  7887 |   0  5304  6072  6006 
6402  7978 |   0  4417  5074  5324 
6877  9669 |   0  6557  6883  8428 
7680    12k|   0  9118    12k   12k
6434  9271 |   0  4696  5629  4964 
5830  7526 |   0  3685  4348  4300 
7139    10k|   0  8494    10k   10k
7122    10k|   0  7037  9243  9117 
5976  7420 |   0  3983  4475  4536 
7357  9770 |   0  4756  4996    11k
6001  8369 |   0  3868  4656  4516 
7134  8833 |   0  6943  8227  8176 
7483    11k|   0  5517  7053  7039 
6133  8295 |   0  4569  5684  5659 
6917    10k|   0    13k   15k   15k
6211  7852 |   0  4276  4791  1022 
  17k   22k|   0    18k   22k   19k
7010  9449 |   0  4445  4177  4224 
7623    11k|   0  5110  5718  5627 
6995  9718 |   0  3747  4344  4305 
6790  9217 |   0  3722  4354  5195 
6922  9457 |   0  5597  5050  4765 
6507  8593 |   0  4002  4401  4455 
6694  9507 |   0  3928  4381  4486 
6639  8902 |   0  5450  6279    16k
6506  8109 |   0  3979  4972  4850 
6205  7937 |   0  3574  4095  4103 
6595  9300 |   0  5279  6607  7556 
8613    15k|   0  4162  5043  4683 
8461    15k|   0  3921  4511  4600 
7902    12k|   0  8383  6989  6757 
7535    12k|   0  9753    10k   11k
  21k   21k|   0  6050  7097    15k
7709    13k|   0  3715  4491  4392 
7301    10k|   0  3915  4664  4701 
6614  9390 |   0  5109  6665  6581 
6390  8507 |   0  6247  5892  4710 
7465    11k|   0  4379  6756  6708 
8573    14k|   0  7748    11k 9962 
6902  9916 |   0  3909  4534  4395 
8530    13k|   0    14k   15k   13k
7236  9615 |   0    42k   19k   15k
7318    11k|   0  7677  9674  9372 
6611  9068 |   0  5997  6554  6104 
6327  8637 |   0  4104  4798  4812 
7085  9572 |   0    14k   15k   22k
7422    10k|   0  4622  6385  5596 
6290  7437 |   0  3549  4194  4105 
5950  7357 |   0  3975  4606  4835 
7074    10k|   0  4167  6034  7477 
7932    11k|   0    11k   13k   13k
6910  9834 |   0  4298  5382  5369 
6657  9110 |   0  3718  5145  5027 
5865  7574 |   0  4504  5114  4997 
6592  8998 |   0  3642  4379  4431 
5868  7669 |   0    10k   11k   11k
7341    10k|   0  4202  5857  5646 
6955    10k|   0  4306  6201  6032 
7313    11k|   0  4194  6109  5989 
6154  8024 |   0  4266  4985  4496 
6830    10k|   0  8088  9872  7577 
5523  7317 |   0  3793  4339  4532 
6540  9729 |   0  3887  5598  5699 
6690    10k|   0  4449  6772  6692 
6998    11k|   0  4032  6163  8644 
6017  8088 |   0  2868  3656  1195 
7008    10k|   0  1517  3420  5992 
7371    10k|   0  3895  6188  6097 
7527    10k|   0  4323  6029  6660 
6073  7704 |   0  4238  4210  9393 
6060  7513 |   0  3736  4467  4450 
6191  8213 |   0  4564  5257  5226 
5715  7003 |   0  3662  4293  4243 
7762    12k|   0  5620  7495  7078 
6297  8649 |   0  4008  5320  5457 
6606  9207 |   0  3930  5201  5017 
6137  7480 |   0  3659  4283  4326 
6573  8996 |   0  3770  4441  4109 
7638  9629 |   0    19k   20k 9337 
7120  9322 |   0  5407  6495  6302 
8545    14k|   0  3480  4278  4281 
7861    12k|   0    11k   11k   16k
8393    14k|   0    13k   16k   15k
7041  9702 |   0  7835  9211  9657 
6270  7941 |   0  3796  4501  4371 
8241    15k|   0  3783  4663  4537 
6205  8387 |   0  3667  4409  4497 
7255  9350 |   0  7050  8224  8169 
6521  8719 |   0  9146  9119  7150 
6507  8960 |   0  3880  4242  4191 
6897  9371 |   0  3664  4475  5700 
7163  8720 |   0    14k   15k   14k
5957  7723 |   0  3908  4558  4432 
6333  7860 |   0  6405  7561  5178 
9056    16k|   0    11k   16k   15k
7030  9820 |   0    12k   14k   14k
7459    11k|   0    10k   12k   11k
7926    12k|   0  9253    12k   13k
6077  8198 |   0  5011  5736  5739 
7327  9682 |   0  5656  6261  4297 
8861    11k|   0    13k   17k   13k
6645  9083 |   0    15k   13k 9886 
6750  9612 |   0  3998  4215  5161 
6275  8243 |   0  4213  4474  4571 
7912  9158 |   0  9528  7815  7592 
6523  8304 |   0    38k   11k   17k
7861    11k|   0    15k   18k   19k
7628    11k|   0  7683    10k   10k
6002  7268 |   0  3932  4199  4405 
7390    10k|   0  8581    11k   11k
6195  7788 |   0  4377  4906  4722 
7372    11k|   0    11k   13k   12k
7108    10k|   0  4319  6236  6203 
6072  7580 |   0  4410  5003  4938 
5596  7460 |   0  3682  4346  4646 
6283  8470 |   0  1084  2283  3830 
8266    13k|   0    18k   20k   15k
6883  9074 |   0  7702  7505  6354 
8587    12k|   0    13k   16k   15k
6259  8545 |   0  7537  8268  7331 
7011  9913 |   0  7157  7895  6729 
7335    10k|   0  8068    10k 9928 
7203    10k|   0  8317    10k   10k
7002    10k|   0  6323  6451  6126 
6240  8368 |   0  4917  6034  7047 
6063  8060 |   0  3462  4134  5121 
7960  9768 |   0    14k   16k   21k
8457    13k|   0    26k   27k   19k
8430    14k|   0    13k   15k   14k
7885    12k|   0    10k   11k   16k
6994  9916 |   0  7639  8876  8726 
9481    17k|   0    21k   24k   24k
6807    11k|   0  6066  7049  6659 
6742  8492 |   0  5901  6639  5546 
9026    14k|   0    19k   22k   20k
6152  8055 |   0  3869  4505  4681 
5894  7260 |   0  4315  5028  6666 
5643  7411 |   0  4650  5343  4114 
6102  7834 |   0  5533  6287  6207 
5711  7203 |   0  3686  4276  4191 
6019  7495 |   0  3595  4207  4188 
5842  7662 |   0    10k   11k   12k
5797  7206 |   0  3486  4177  4107 
6141  8230 |   0  5228  5192  5041 
5761  7506 |   0  4130  4661  5024 
6410  8047 |   0  4159  4808  4739 
6735  8669 |   0  3623  4257  4730 
5973  7471 |   0  3942  4583  4494 
6381  8469 |   0  4488  5173  5096 
5802  7491 |   0  4244  4573  4163 
6373  8473 |   0  4966  5679  5804 
6728  7562 |   0    13k   13k   13k
5968  7422 |   0  9696    10k 9969 
6062  8122 |   0    38k   39k   26k
5888  7190 |   0  3534  4236  4181 
  11k   25k|   0  7983  9729  9627 
  11k   32k|   0    18k   21k   36k
9500    20k|   0  8838  9020  6674 
7898    13k|   0  7592  9448  9372 
  10k   22k|   0    19k   18k   25k
  20k   20k|   0    29k   31k   26k
8255    12k|   0    11k   10k 9984 
7112    12k|   0    15k   12k 5057 
9345    16k|   0    14k   11k   13k
  19k   47k|   0   130k  128k   72k
  16k   49k|   0    25k   30k   30k
  12k   27k|   0    17k   21k   20k
  10k   23k|   0    15k   19k   19k
  13k   31k|   0    13k   18k   23k
  13k   34k|   0    18k   22k   36k
9039    13k|   0    39k   11k   30k
8716    15k|   0    12k   13k   12k
  10k   16k|   0   147k  150k   41k
9635    15k|   0    88k   91k  196k
8951    13k|   0   397k  401k   38k
8678    12k|   0    11k   12k  369k
  15k   35k|   0   418k  414k   86k
  16k   43k|   0   245k  253k   37k
  14k   32k|   0    21k   27k  530k
  10k   18k|   0   112k  115k   73k
  12k   28k|   0   346k  357k   10k
  10k   20k|   0   282k  287k 6497 
  12k   26k|   0    10k   11k  198k
9085    14k|   0  4403  5784   540k
  10k   20k|   0    61k   64k   17k
9458    21k|   0   354k  363k 6088 
  12k   31k|   0   403k  415k 6640 
  13k   30k|   0   119k  121k   21k
  12k   26k|   0    11k   15k  373k
  10k   16k|   0    18k   19k  572k
  12k   25k|   0    19k   25k   14k
  11k   26k|   0   332k  342k   19k
  13k   35k|   0   350k  362k 9108 
  13k   37k|   0   340k  353k   13k
  13k   33k|   0    75k   73k   11k
  16k   43k|   0    24k   30k  371k
  23k   29k|   0    29k   38k  608k
  15k   40k|   0    48k   55k  197k
  16k   48k|   0   398k  409k   37k
  14k   37k|   0   503k  516k   23k
  16k   39k|   0   449k  460k   51k
  13k   27k|   0    27k   31k   84k
9431    18k|   0    12k   13k  446k
  11k   16k|   0    25k   29k  710k
  11k   17k|   0    56k   66k  162k
  16k   36k|   0   395k  409k   52k
  11k   27k|   0   317k  327k 5749 
  15k   46k|   0   537k  553k   18k
  19k   32k|   0   263k  264k   53k
  16k   48k|   0    32k   37k   36k
  11k   22k|   0    17k   20k  441k
9715    15k|   0    29k   30k  561k
7821  9545 |   0    53k   62k  532k
7746    11k|   0    68k   70k   18k
  13k   30k|   0   349k  361k   19k
  15k   37k|   0   382k  396k   31k
  12k   34k|   0   391k  404k   11k
  14k   35k|   0   396k  410k   19k
  14k   33k|   0    93k   86k   23k
  13k   31k|   0    27k   30k  136k
  11k   23k|   0    17k   19k  477k
8934    15k|   0  8952    10k  193k
8895    11k|   0    26k   31k  912k
9025    12k|   0    28k   38k   23k
8779    16k|   0   133k  136k   19k
  12k   28k|   0   333k  343k 8310 
  13k   32k|   0   449k  464k   31k
  12k   31k|   0   314k  327k   16k
  11k   28k|   0   304k  315k 5672 
  13k   31k|   0   275k  280k   18k
  13k   33k|   0    44k   38k   15k
  17k   53k|   0   189k  169k  217k
  19k   55k|   0   218k  171k  706k
  14k   39k|   0    13k   17k  250k
  13k   26k|   0    29k   27k 1009k
  12k   25k|   0    38k   45k 9201 
  12k   26k|   0    84k   86k   31k
  11k   30k|   0   309k  318k 7943 
  13k   33k|   0   292k  303k 6566 
  12k   32k|   0   308k  319k 7308 
  17k   36k|   0   398k  414k   12k
  12k   34k|   0   363k  377k   14k
  13k   34k|   0   215k  211k 6350 
  12k   33k|   0    33k   25k 4561 
  17k   45k|   0    47k   45k   57k
  23k   72k|   0    47k   54k  550k
9937    23k|   0    12k 7996   389k
8658    12k|   0  4122  5628   324k
7936  8841 |   0    22k   33k  778k
  10k   15k|   0    34k   32k   18k
9385    17k|   0   121k  121k   32k
  13k   35k|   0   316k  325k 7597 
  13k   35k|   0   300k  310k 6463 
  13k   38k|   0   303k  314k 4887 
  11k   31k|   0   288k  299k 4217 
  12k   32k|   0   300k  311k 6950 
  13k   34k|   0   336k  348k   13k
  14k   36k|   0   176k  168k 7913 
  13k   36k|   0    33k   26k 5854 
  13k   35k|   0    12k   13k 5213 
9167    23k|   0  4172  4686   306k
  10k   26k|   0  4848  5651   426k
9005    19k|   0  3786  5060   288k
7570  9706 |   0    76k   10k  488k
  11k   17k|   0    29k   44k  713k
9593    15k|   0    15k   16k 8788 
8981    15k|   0    90k   92k   29k
  12k   33k|   0   290k  300k 6032 
  13k   37k|   0   293k  303k 5073 
  14k   39k|   0   295k  306k 5235 
  14k   40k|   0   322k  335k   15k
  12k   35k|   0   498k  512k   19k
  13k   36k|   0   403k  417k 7176 
  14k   38k|   0   157k  144k 9981 
  12k   35k|   0    28k   23k 6831 
  11k   31k|   0    13k   13k 5316 
9376    25k|   0  4152  4880   233k
8438    22k|   0  9468    10k  424k
8201    21k|   0  3828  4551   402k
7344    10k|   0  4045  4878   139k
7953  9270 |   0  7092  7994   922k
9536  9759 |   0    47k   66k  309k
7409  8533 |   0    11k   11k 4844 
9573    22k|   0   186k  187k   26k
  13k   35k|   0   308k  317k 5215 
  12k   34k|   0   340k  351k   12k
  12k   33k|   0   296k  307k   11k
  11k   32k|   0   283k  293k 4264 
  12k   33k|   0   289k  300k 7307 
  12k   34k|   0   305k  317k 6683 
  12k   34k|   0   283k  294k 4491 
  14k   36k|   0   203k  190k 9309 
  11k   33k|   0    54k   41k 5464 
  11k   32k|   0    16k   16k 5741 
  11k   30k|   0  4294  4807    59k
8414    24k|   0  4502  5126   419k
  16k   47k|   0  8688  7514   471k
  11k   22k|   0  4442  4966   253k
9802    16k|   0  5807  7415   376k
9547    15k|   0    25k   27k  927k
  12k   24k|   0    21k   36k   96k
  11k   22k|   0    17k   19k   14k
9372    18k|   0   131k  134k   26k
  13k   35k|   0   282k  292k 4459 
  12k   34k|   0   280k  290k 4478 
  14k   42k|   0   283k  294k 4912 
  16k   47k|   0   334k  347k 5650 
  13k   35k|   0   289k  301k 4892 
  12k   35k|   0   293k  304k 4280 
  12k   34k|   0   305k  316k 4641 
  13k   35k|   0   297k  307k 9882 
  13k   35k|   0   148k  134k 4557 
  12k   35k|   0    51k   39k 4827 
  11k   36k|   0    15k   15k 5033 
  12k   32k|   0  4476  5186    19k
9217    25k|   0  6111  6512   378k
9621    24k|   0    11k   16k  433k
8764    24k|   0  6847  4769   382k
7578    11k|   0  4536  6275   102k
6935  7809 |   0  3924  4997   724k
7201  8524 |   0  5191  5852   743k
  14k   35k|   0    17k   11k 9753 
8204    14k|   0  5018  6010  8589 
9922    24k|   0  1498  2774  2588 
  12k   24k|   0    36k   31k   24k
9980    21k|   0  8330  9262    11k
8346    14k|   0  3828  4609  4375 
8649    15k|   0  3773  4728  4862 
7080    11k|   0  3959  4767  4492 
  11k   31k|   0    95k   84k   75k
  13k   25k|   0    37k   24k   18k
  14k   34k|   0    33k   38k   37k
  10k   17k|   0    23k   27k   39k
  17k   38k|   0    64k   68k   53k
  11k   27k|   0  9490    12k   16k
  10k   22k|   0  7984  9880  8062 
7087    10k|   0  5957  6657  7266 
7262    11k|   0  8198    11k   10k
  10k   21k|   0    15k   17k   19k
  18k   32k|   0    11k   14k   13k
 255  1102 |   0    36k   44k   36k
  14k   41k|   0    60k   61k   50k
7410    11k|   0  6540  7638  7756 
6590  9075 |   0  4472  5159  5103 
5500  9149 |   0  3055  3407  3343 
5934  9391 |   0  6264  7745  7642 
8859    14k|   0  6590  7356    20k
5501  8780 |   0  7448  8718  8922 
7650    12k|   0  5056  6180  6049 
7997    13k|   0  5976  7231  6932 
8366    14k|   0  7585  9189  8685 
8772    14k|   0    11k   12k 9769 
6775  9435 |   0  4832  5820  7024 
8655    14k|   0    10k   12k   11k
7833    12k|   0    10k   12k   13k
8553    19k|   0  4082  5374  7719 
7652    12k|   0  4261  5013  6151 
7664    11k|   0  5736  6706  7370 
6769  9839 |   0  4812  6627  6580 
8683    15k|   0  7805  8652  9346 
6823    10k|   0  6454  6673  6403 
7824    11k|   0    15k   12k 7125 
  11k   21k|   0  9089    11k   14k
  12k   40k|   0    10k   11k 9062 
  11k   23k|   0    20k   21k   12k
  13k   35k|   0   195k  202k   30k
  20k   55k|   0   243k  262k  322k
  14k   26k|   0    93k   99k  133k
  12k   25k|   0   393k  414k 9482 
  11k   20k|   0   242k  259k  158k
  11k   21k|   0    79k   96k  351k
  17k   38k|   0   127k  137k  420k
  42k   87k|   0   205k  220k  131k
1026  2328 |   0   156k  192k  738k missed 4 ticks
3427  5382 |   0    64k   81k  339k
9873    13k|   0    32k   36k  410k
  10k   12k|   0    12k   11k   34k
  10k   23k|   0   303k  319k   13k
  10k   21k|   0   372k  394k 6887 
  11k   21k|   0   402k  427k 5433 
9880    19k|   0   262k  273k   64k
  11k   21k|   0    78k   94k  357k
  11k   19k|   0    73k   89k  345k
 610  1010 |   0    76k   98k  448k
  34k   76k|   0   220k  232k  122k
1184  2840 |   0   822k  871k 8688  missed 4 ticks
  10k   28k|   0   537k  566k   33k
8463    19k|   0    78k   88k  278k
7726    16k|   0    77k   93k  358k
3345  6056 |   0    74k   90k  353k
  11k   19k|   0   127k  147k  402k
  11k   18k|   0    66k   81k  331k
  14k   19k|   0    69k   75k  643k
  10k   15k|   0  9209    10k 7552 
9858    12k|   0    50k   54k   30k
  14k   35k|   0   455k  484k   26k
  15k   39k|   0   357k  379k 6010 
  15k   43k|   0   382k  406k 6552 
  13k   29k|   0   471k  500k   33k
  12k   26k|   0   325k  341k 7042 
  14k   24k|   0   138k  148k  354k
  10k   18k|   0    68k   84k  313k
  11k   20k|   0   113k  132k  380k
  13k   22k|   0    71k   86k  322k
  13k   21k|   0   114k  134k  380k
  12k   20k|   0    51k   64k  279k
  14k   17k|   0    57k   65k  738k
9901    11k|   0    18k   19k   11k
9446    10k|   0  5050  5881  4589 
  10k   14k|   0   102k  107k   16k
  17k   47k|   0   426k  452k 6842 
  13k   27k|   0   368k  391k   13k
  22k   50k|   0   374k  396k 4875 
4493    13k|   0   414k  441k   17k
  17k   37k|   0   376k  401k   16k
  16k   33k|   0   270k  279k 8074 
  12k   25k|   0    77k   84k  241k
  11k   24k|   0    70k   86k  318k
  11k   25k|   0    67k   82k  306k
  16k   33k|   0    94k  110k  398k
  46k   98k|   0    43k   52k  314k
1450  2999 |   0  3065  5811  3385  missed 4 ticks
7216    10k|   0  9133  9688  5663 
 433   762 |   0    83k   85k 6726 
  15k   50k|   0   380k  402k   19k
  29k   90k|   0   402k  428k 8675 
  12k   33k|   0   379k  404k 7033 
2748  7644 |   0   417k  444k 2998 
  17k   61k|   0   424k  451k 7294 
  15k   44k|   0   385k  411k   10k
  20k   70k|   0   295k  290k   15k
  15k   35k|   0   156k  120k  440k
