---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
  10k   14k|   0    26k   33k  137k
9254    13k|   0    18k   22k   73k
  11k   26k|   0   314k  345k   24k
  11k   27k|   0   346k  381k   12k
  11k   27k|   0   315k  348k 9661 
  12k   29k|   0   318k  349k   12k
  13k   28k|   0   277k  271k 9787 
  13k   30k|   0   447k  450k   27k
  13k   29k|   0   418k  419k   16k
  13k   30k|   0   405k  406k   11k
  13k   29k|   0   444k  445k   22k
  13k   29k|   0   653k  651k   17k
  12k   25k|   0   383k  351k   31k
  11k   24k|   0   167k  185k  685k
  13k   27k|   0    61k  106k 1768k
9736    19k|   0    15k   52k 1427k
9689    14k|   0    24k   26k  731k
9172    13k|   0    20k   26k   13k
8725    13k|   0    18k   19k   15k
  11k   25k|   0   304k  332k   23k
  12k   30k|   0   315k  349k   10k
  12k   30k|   0   351k  388k   22k
  11k   27k|   0   357k  393k   20k
  14k   31k|   0   240k  253k   26k
  13k   28k|   0   414k  414k   13k
  13k   29k|   0   400k  402k   22k
  12k   28k|   0   416k  418k   12k
  11k   25k|   0   391k  391k 5373 
  13k   28k|   0   446k  448k   19k
  13k   29k|   0   568k  570k   14k
  13k   30k|   0   413k  415k   18k
  13k   28k|   0   298k  299k   13k
  13k   28k|   0   188k  206k  684k
  10k   22k|   0    30k   71k 1549k
  13k   27k|   0    37k   79k 1547k
  12k   29k|   0    12k   30k  809k
  13k   30k|   0    32k   43k  681k
  10k   19k|   0    27k   30k   28k
  15k   49k|   0    92k  100k   33k
  17k   56k|   0   384k  424k   14k
  15k   45k|   0   322k  358k   22k
  14k   38k|   0   316k  351k   27k
  19k   71k|   0   323k  361k   23k
  16k   47k|   0   312k  337k   37k
  16k   49k|   0   333k  331k   13k
  16k   46k|   0   498k  499k   39k
  14k   37k|   0   409k  411k   12k
  16k   42k|   0   401k  403k   22k
  18k   53k|   0   461k  465k   14k
  15k   35k|   0   388k  391k 9954 
  14k   32k|   0   394k  395k 8168 
  14k   33k|   0   437k  438k 8295 
  14k   35k|   0   366k  368k   15k
  16k   36k|   0   326k  331k  168k
  20k   36k|   0    54k  112k 2173k
  19k   34k|   0    36k   95k 2208k
  13k   26k|   0  9810    24k  629k
  14k   34k|   0    67k   79k  768k
  10k   20k|   0    20k   22k   18k
8640    12k|   0    21k   23k   20k
  10k   24k|   0   225k  244k   39k
  11k   31k|   0   296k  328k 6430 
  12k   31k|   0   334k  370k 9887 
  11k   28k|   0   299k  331k 4254 
  12k   33k|   0   301k  335k 8620 
  13k   33k|   0   317k  352k   14k
  13k   32k|   0   155k  151k 6115 
  12k   29k|   0   463k  464k   19k
  15k   38k|   0   394k  395k   12k
  12k   30k|   0   383k  383k 4719 
  12k   28k|   0   406k  406k 5883 
  12k   28k|   0   533k  533k   12k
  20k   66k|   0   548k  553k   22k
  20k   57k|   0   503k  511k   26k
  17k   44k|   0   479k  477k   20k
  21k   76k|   0   325k  326k   17k
  16k   40k|   0   294k  294k   29k
  19k   52k|   0   120k  162k 1596k
  13k   34k|   0    33k   74k 1569k
9390    22k|   0    22k   63k 1573k
8468    16k|   0  7282    28k  773k
  12k   19k|   0  8375    11k 1033k
  13k   22k|   0    41k   53k   35k
  12k   24k|   0    17k   22k   16k
  12k   20k|   0    22k   28k   16k
  13k   34k|   0   318k  347k   34k
  13k   36k|   0   323k  357k 9976 
  17k   58k|   0   315k  349k 6265 
  18k   55k|   0   322k  359k   11k
  16k   47k|   0   379k  420k   15k
  20k   57k|   0   362k  400k   50k
  15k   43k|   0   153k  146k 9057 
  15k   34k|   0   395k  394k   11k
  16k   51k|   0   402k  403k 9546 
  14k   33k|   0   375k  376k 6047 
  17k   52k|   0   476k  476k   27k
  17k   45k|   0   501k  495k   21k
  16k   39k|   0   392k  392k 6972 
  12k   28k|   0   392k  393k   16k
  13k   30k|   0   383k  384k   18k
  13k   30k|   0   394k  394k   23k
  18k   46k|   0   360k  361k   24k
  20k   73k|   0   300k  303k   19k
  17k   48k|   0   280k  283k   16k
  13k   33k|   0    87k  116k 1064k
  12k   30k|   0    34k   73k 1463k
  13k   30k|   0    37k   75k 1426k
  11k   26k|   0    18k   57k 1507k
8800    15k|   0  5556    21k  589k
8671    11k|   0  4558  5772   904k
7937  9042 |   0    34k   46k  219k
8556    11k|   0  7147  7925  5495 
8247    12k|   0    11k   13k   11k
  12k   28k|   0   227k  247k   27k
  13k   35k|   0   293k  325k 5449 
  12k   35k|   0   290k  322k 6433 
  12k   31k|   0   284k  316k 4586 
  12k   32k|   0   286k  318k 4383 
  14k   35k|   0   376k  423k   20k
  12k   33k|   0   296k  327k   10k
  11k   30k|   0   167k  170k 5156 
  12k   30k|   0   294k  290k 4446 
  14k   33k|   0   501k  503k 8962 
  13k   30k|   0   376k  376k 5265 
  14k   33k|   0   374k  376k 9887 
  13k   30k|   0   372k  372k 4399 
  13k   32k|   0   378k  380k 9509 
  12k   30k|   0   422k  423k 7904 
  11k   29k|   0   382k  382k 4177 
  13k   32k|   0   389k  391k 9489 
