---system-- -----virtual-memory----
 int   csw |majpf minpf alloc  free
  12k   14k|   0    73k   78k   60k
  13k   19k|   0   225k  247k   50k
  11k   27k|   0   334k  369k 5964 
  14k   32k|   0   325k  361k   11k
  13k   28k|   0   292k  294k   37k
  12k   25k|   0   407k  408k   13k
  11k   24k|   0   396k  397k 5399 
  10k   21k|   0   410k  411k 5094 
  12k   25k|   0   405k  406k 6927 
  14k   33k|   0   417k  419k   10k
  11k   24k|   0   272k  273k 4603 
  10k   20k|   0    89k  122k 1276k
  15k   27k|   0    35k   86k 1784k
8954    11k|   0    25k   33k  775k
  10k   15k|   0    27k   32k  116k
8481    13k|   0    41k   42k   20k
  11k   27k|   0   318k  351k   12k
  11k   27k|   0   340k  376k 9064 
  11k   27k|   0   315k  349k 9900 
  12k   29k|   0   291k  318k   12k
  13k   28k|   0   327k  323k   18k
  13k   29k|   0   432k  434k   19k
  14k   32k|   0   419k  421k   18k
  13k   28k|   0   444k  445k   17k
  12k   28k|   0   409k  409k   14k
  13k   30k|   0   653k  651k   18k
  12k   24k|   0   365k  333k   31k
  11k   24k|   0   143k  166k  867k
  12k   27k|   0    57k  103k 1788k
9474    18k|   0    14k   46k 1230k
  11k   16k|   0    28k   34k  735k
8235    11k|   0    18k   20k 7008 
8768    12k|   0    20k   21k   15k
  12k   29k|   0   335k  367k   26k
  12k   29k|   0   322k  355k 8033 
  12k   30k|   0   351k  387k   24k
  12k   28k|   0   359k  396k   20k
  14k   31k|   0   244k  253k   24k
  12k   27k|   0   408k  408k   11k
  13k   29k|   0   399k  401k   22k
  12k   28k|   0   417k  419k   13k
  11k   25k|   0   402k  403k 7639 
  12k   27k|   0   434k  436k   17k
  13k   30k|   0   568k  570k   15k
  13k   29k|   0   409k  411k   19k
  12k   28k|   0   291k  292k   12k
  13k   27k|   0   160k  182k  848k
  11k   23k|   0    33k   75k 1569k
  12k   26k|   0    32k   74k 1559k
  12k   28k|   0    11k   24k  717k
  13k   30k|   0    35k   45k  580k
  12k   27k|   0    27k   31k   30k
